"","unique_event_ID","same_whale_ID","ship","observer_location","count","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","wind","ship_whale_bearing","ship_speed_scaled","count_factor"
"136","2008-06-27-N-004","2008-06-27-N-004","Zaandam","Starboard",2,17.6001088,2273.235399,"SA-Surface-active","excellent","1'",436640.0661,6485856.609,"moderate",-41.56753177,0.894081908966145,"2-3"
"137","2008-06-28-N-018","2008-06-28-N-018","Coral Princess","Starboard",1,17.69490517,125.8879179,"BL-Blowing","excellent","1'",410997.4135,6523435.596,"strong",39.01561654,0.922557051788915,"1"
"138","2008-06-28-N-019","2008-06-28-N-019","Coral Princess","Starboard",1,18.61592867,2727.853577,"BL-Blowing","excellent","1'",428472.9757,6510276.712,"strong",-10.97592221,1.1992161232874,"1"
"139","2008-06-29-N-002","2008-06-29-N-002","Ryndam","Starboard",1,13.0073713,820.8391271,"BL-Blowing","excellent","calm",441429.3452,6479799.642,"light",73.65367702,-0.485494716805397,"1"
"140","2008-06-29-N-045","2008-06-29-N-045","Ryndam","Starboard",1,17.7323406,371.8878126,"DF-Dive-fluke-up","excellent","calm",414052.0336,6521547.609,"light",78.8335152,0.93380198886701,"1"
"141","2008-06-29-N-046","2008-06-29-N-046","Ryndam","Starboard",1,17.2712607,2364.006967,"BL-Blowing","excellent","calm",429146.429,6509127.249,"light",-19.64232719,0.795301790966938,"1"
"142","2008-07-02-K-004","2008-07-02-K-004","Statendam","Starboard",1,13.78447154,2987.41584,"BL-Blowing","excellent","calm",454041.4972,6463934.708,"light",14.77239808,-0.252067631763969,"1"
"143","2008-07-02-K-005","2008-07-02-K-005","Statendam","Starboard",1,13.73278362,2486.37566,"DF-Dive-fluke-up","excellent","calm",453197.519,6463288.147,"light",-2.790002253,-0.267593763241492,"1"
"144","2008-07-02-K-006","2008-07-02-K-006","Statendam","Starboard",1,13.65811632,1986.57894,"BL-Blowing","excellent","calm",453332.478,6463493.419,"light",3.229936549,-0.290022491595654,"1"
"145","2008-07-02-K-007","2008-07-02-K-007","Statendam","Starboard",1,13.65788094,1986.804972,"BL-Blowing","excellent","calm",453034.6463,6463729.366,"light",7.270814286,-0.290093195559504,"1"
"146","2008-07-02-K-009","2008-07-02-K-009","Statendam","Starboard",1,13.53716615,1487.23034,"BL-Blowing","excellent","calm",452528.9306,6462843.252,"light",-30.01302678,-0.326353770580158,"1"
"147","2008-07-02-K-010","2008-07-02-K-010","Statendam","Starboard",1,13.49541012,990.5419292,"BL-Blowing","excellent","calm",453004.54,6462624.074,"light",-55.46055711,-0.338896539021205,"1"
"148","2008-07-02-K-013","2008-07-02-K-013","Statendam","Starboard",1,13.570407,2987.251156,"DF-Dive-fluke-up","excellent","calm",450086.0259,6462802.853,"light",-29.79522757,-0.316368810699307,"1"
"149","2008-07-02-K-020","2008-07-02-K-020","Statendam","Starboard",1,12.96691577,1188.751489,"BL-Blowing","excellent","calm",448229.9751,6465486.883,"light",26.90481164,-0.497646838186425,"1"
"150","2008-07-02-K-032","2008-07-02-K-032","Statendam","Starboard",1,13.52424177,2989.204577,"BL-Blowing","excellent","calm",441946.1257,6474473.765,"light",-46.4688611,-0.330236024366835,"1"
"151","2008-07-02-K-053","2008-07-02-K-053","Statendam","Starboard",1,16.84823483,888.0166102,"BL-Blowing","excellent","2'",437628.2494,6492352.441,"light",-38.25515113,0.668232346578124,"1"
"152","2008-07-02-K-065","2008-07-02-K-065","Statendam","Starboard",1,17.42301124,912.3217371,"BL-Blowing","excellent","1'",426389.9538,6510663.799,"none",147.4695808,0.840884953064099,"1"
"153","2008-07-02-K-082","2008-07-02-K-082","Statendam","Starboard",1,12.4247128,906.6337886,"BL-Blowing","excellent","calm",438122.8393,6481742.83,"light",111.6026934,-0.660514962880229,"1"
"154","2008-07-02-K-097","2008-07-02-K-097","Statendam","Starboard",1,15.87761676,3499.319401,"BL-Blowing","excellent","calm",448617.6807,6466134.814,"light",-95.80801015,0.376675948694839,"1"
"155","2008-07-02-K-099","2008-07-02-K-099","Statendam","Starboard",1,15.76306944,2994.320898,"DF-Dive-fluke-up","excellent","calm",449602.3345,6465059.955,"light",-74.11906811,0.342267971923518,"1"
"156","2008-07-02-K-100","2008-07-02-K-100","Statendam","Starboard",1,15.7981258,3004.864386,"DF-Dive-fluke-up","excellent","calm",447624.031,6465520.003,"light",-119.5895729,0.352798278704742,"1"
"157","2008-07-02-K-101","2008-07-02-K-101","Statendam","Starboard",2,15.701238,986.6248136,"BL-Blowing","excellent","calm",449465.6676,6462527.324,"light",-22.04929924,0.323694907523082,"2-3"
"158","2008-07-02-K-104","2008-07-02-K-104","Statendam","Starboard",1,15.82848649,289.8502086,"DF-Dive-fluke-up","excellent","calm",449742.2961,6462065.794,"light",36.64199579,0.361918089768687,"1"
"159","2008-07-02-K-107","2008-07-02-K-107","Statendam","Starboard",1,19.06419549,6998.865536,"DF-Dive-fluke-up","excellent","calm",466686.3065,6464032.937,"light",-93.77844838,1.33386749994042,"1"
"160","2008-07-02-K-108","2008-07-02-K-108","Statendam","Starboard",1,19.44456725,1994.108176,"BL-Blowing","excellent","calm",468452.423,6456980.893,"light",-73.27510093,1.44812440863585,"1"
"161","2008-07-02-K-113","2008-07-02-K-113","Statendam","Starboard",1,18.65750041,2999.164769,"SA-Surface-active","excellent","calm",484527.7287,6449202.23,"light",-95.19776595,1.21170353429155,"1"
"162","2008-07-02-K-122","2008-07-02-K-122","Statendam","Starboard",1,19.80493797,1189.257257,"DF-Dive-fluke-up","excellent","1'",502928.5046,6436626.819,"light",-47.31100833,1.55637336079662,"1"
"163","2008-07-02-K-126","2008-07-02-K-126","Statendam","Starboard",1,20.54229711,2989.920998,"BL-Blowing","excellent","1'",509006.1133,6404565.635,"light",34.27572234,1.77786292651707,"1"
"164","2008-07-02-K-130","2008-07-02-K-130","Statendam","Starboard",1,19.36147457,4995.307398,"DF-Dive-fluke-up","good","1'",514059.3228,6330150.258,"moderate",61.63037997,1.42316484604367,"1"
"165","2008-07-02-K-131","2008-07-02-K-131","Statendam","Starboard",1,18.63867958,2491.488726,"DF-Dive-fluke-up","good","1'",516839.1261,6329343.609,"moderate",43.34083949,1.20605009184124,"1"
"166","2008-07-02-N-028","2008-07-02-N-028","Coral Princess","Starboard",1,18.19457017,1813.630543,"BL-Blowing","excellent","1'",412644.4091,6522346.657,"light",-20.67141411,1.07264752717884,"1"
"167","2008-07-02-N-030","2008-07-02-N-030","Coral Princess","Starboard",1,13.24710185,1590.536976,"SA-Surface-active","excellent","1'",438763.0912,6487930.101,"light",-21.35803643,-0.413483925145008,"1"
"168","2008-07-04-N-027","2008-07-04-N-027","Volendam","Starboard",1,19.62448838,4564.024469,"BL-Blowing","excellent","calm",438695.7133,6491494.95,"light",-4.673249943,1.50216951472572,"1"
"169","2008-07-04-N-028","2008-07-04-N-028","Volendam","Starboard",2,17.66438602,3192.302327,"DF-Dive-fluke-up","excellent","calm",439394.9087,6490777.559,"light",-12.37589843,0.913389642160471,"2-3"
"170","2008-07-04-N-031","2008-07-04-N-031","Volendam","Starboard",1,12.28350156,3649.577024,"BL-Blowing","excellent","calm",437761.7227,6486357.707,"light",-6.561291262,-0.702932306784647,"1"
"171","2008-07-04-N-034","2008-07-04-N-034","Volendam","Starboard",1,13.31814728,1821.301726,"SA-Surface-active","excellent","calm",438010.2619,6484269.239,"light",8.571048378,-0.392143142094401,"1"
"172","2008-07-06-N-003","2008-07-06-N-003","Ryndam","Starboard",2,11.65324797,2744.104031,"DF-Dive-fluke-up","excellent","calm",441651.5726,6482916.439,"light",85.67685422,-0.892249271029305,"2-3"
"173","2008-07-06-N-014","2008-07-06-N-014","Ryndam","Starboard",1,15.29633495,563.9113624,"BL-Blowing","poor","calm",415009.6988,6521356.251,"light",150.5993513,0.202069235800367,"1"
"174","2008-07-06-N-034","2008-07-06-N-034","Ryndam","Starboard",1,19.24428142,3644.478931,"BL-Blowing","good","2'",439029.6862,6494025.722,"moderate",8.005648569,1.38796210901798,"1"
"175","2008-07-07-K-007","2008-07-07-K-007","Amsterdam","Port",4,13.31143724,2495.256172,"BL-Blowing","excellent","calm",453387.1764,6461045.84,"moderate",-64.82368176,-0.394158718717709,"4+"
"176","2008-07-07-K-009","2008-07-07-K-009","Amsterdam","Port",2,13.40417439,1789.635071,"BL-Blowing","excellent","calm",452516.861,6462377.802,"moderate",-40.4640799,-0.366302128942947,"2-3"
"177","2008-07-07-K-012","2008-07-07-K-012","Amsterdam","Port",2,12.81951208,3486.613362,"BL-Blowing","excellent","calm",446956.5892,6463514.018,"moderate",-21.98190657,-0.541924283887703,"2-3"
"178","2008-07-07-K-013","2008-07-07-K-013","Amsterdam","Port",2,12.76241855,3984.850612,"BL-Blowing","excellent","calm",446165.5593,6464900.588,"moderate",-2.010867094,-0.559074164426443,"2-3"
"179","2008-07-07-K-015","2008-07-07-K-015","Amsterdam","Port",1,12.53641396,756.3574271,"BL-Blowing","excellent","calm",448124.9541,6463797.173,"moderate",-88.72137809,-0.62696192193078,"1"
"180","2008-07-07-K-016","2008-07-07-K-016","Amsterdam","Port",1,12.47839968,892.8560053,"BL-Blowing","excellent","calm",447443.4278,6464018.772,"moderate",-49.18287654,-0.644388379386484,"1"
"181","2008-07-07-K-017","2008-07-07-K-017","Amsterdam","Port",1,12.48821455,1290.398094,"BL-Blowing","excellent","calm",446388.5444,6464107.556,"moderate",-38.27608713,-0.641440167075856,"1"
"182","2008-07-07-K-018","2008-07-07-K-018","Amsterdam","Port",1,12.41439589,1185.871411,"BL-Blowing","excellent","calm",446178.2331,6464761.122,"moderate",-12.18145081,-0.663613979073989,"1"
"183","2008-07-07-K-020","2008-07-07-K-020","Amsterdam","Port",2,12.23558497,911.523065,"BL-Blowing","excellent","calm",446378.177,6464142.275,"moderate",-70.33703898,-0.717325597833978,"2-3"
"184","2008-07-07-K-023","2008-07-07-K-023","Amsterdam","Port",1,12.336538,899.0384241,"BL-Blowing","excellent","calm",445235.0359,6464566.212,"moderate",-79.86381887,-0.687001103893532,"1"
"185","2008-07-07-K-026","2008-07-07-K-026","Amsterdam","Port",1,12.66972312,2998.640583,"BL-Blowing","excellent","calm",440523.4902,6469710.866,"moderate",-70.58150102,-0.586918222255535,"1"
"186","2008-07-07-K-027","2008-07-07-K-027","Amsterdam","Port",1,12.53518053,2502.046529,"BL-Blowing","excellent","calm",441358.8782,6472368.741,"moderate",-83.08187287,-0.627332422356186,"1"
"187","2008-07-07-K-042","2008-07-07-K-042","Amsterdam","Port",1,14.27720515,5989.008258,"DF-Dive-fluke-up","excellent","calm",434818.2731,6488785.987,"moderate",-36.85160786,-0.10405922259884,"1"
"188","2008-07-07-K-043","2008-07-07-K-043","Amsterdam","Port",1,14.09314883,2494.668298,"DF-Dive-fluke-up","excellent","calm",436647.2975,6487260.309,"moderate",-55.77121677,-0.159346466186684,"1"
"189","2008-07-07-K-046","2008-07-07-K-046","Amsterdam","Port",2,14.30312389,1503.635602,"DF-Dive-fluke-up","excellent","calm",437173.2867,6486961.547,"moderate",-96.79425928,-0.0962736942786499,"2-3"
"190","2008-07-07-K-047","2008-07-07-K-047","Amsterdam","Port",1,13.90268364,1042.284792,"DF-Dive-fluke-up","excellent","calm",437608.6139,6487292.5,"moderate",-95.70204405,-0.216558820288598,"1"
"191","2008-07-07-K-062","2008-07-07-K-062","Amsterdam","Port",1,18.78134538,1793.043126,"BL-Blowing","excellent","1'",428352.0769,6506297.287,"moderate",-49.4645671,1.24890435968847,"1"
"192","2008-07-07-K-063","2008-07-07-K-063","Amsterdam","Port",1,19.1249941,885.925689,"BL-Blowing","excellent","1'",429157.8431,6507023.898,"moderate",-17.22097499,1.35213032058615,"1"
"193","2008-07-07-K-069","2008-07-07-K-069","Amsterdam","Port",1,17.00311659,4489.497353,"BL-Blowing","excellent","2'",422445.3354,6509736.61,"none",54.45511477,0.714756071449045,"1"
"194","2008-07-07-K-072","2008-07-07-K-072","Amsterdam","Port",1,16.67235768,1188.518711,"BL-Blowing","excellent","2'",424065.8347,6511950.135,"none",49.77411303,0.61540198012515,"1"
"195","2008-07-07-K-075","2008-07-07-K-075","Amsterdam","Port",1,16.99405921,3485.721229,"BL-Blowing","excellent","2'",435942.1694,6491308.177,"none",39.7831417,0.712035395656289,"1"
"196","2008-07-07-K-077","2008-07-07-K-077","Amsterdam","Port",1,9.852047048,21.75116479,"BL-Blowing","excellent","calm",438556.3303,6487699.343,"light",6.565050238,-1.43329797897513,"1"
"197","2008-07-07-K-079","2008-07-07-K-079","Amsterdam","Port",1,11.24669756,1991.369078,"BL-Blowing","excellent","calm",437068.0961,6482863.554,"light",63.67093302,-1.01436978038431,"1"
"198","2008-07-07-K-080","2008-07-07-K-080","Amsterdam","Port",1,11.32969183,1491.282591,"BL-Blowing","excellent","calm",437584.064,6482667.307,"light",63.42527813,-0.989439778405105,"1"
"199","2008-07-07-K-085","2008-07-07-K-085","Amsterdam","Port",2,9.738599371,4985.276244,"BL-Blowing","excellent","1'",439739.5349,6472739.207,"none",35.49189014,-1.46737564255536,"2-3"
"200","2008-07-07-K-087","2008-07-07-K-087","Amsterdam","Port",2,10.40705348,1147.203975,"DF-Dive-fluke-up","excellent","1'",441814.2118,6473760.107,"none",62.13223761,-1.26658392211034,"2-3"
"201","2008-07-07-N-002","2008-07-07-N-002","Sapphire Princess","Starboard",2,12.24849648,2720.476376,"BL-Blowing","excellent","1'",442395.6959,6479822.055,"moderate",40.25586563,-0.713447209966303,"2-3"
"202","2008-07-07-N-004","2008-07-07-N-004","Sapphire Princess","Starboard",1,12.21455318,2718.648925,"BL-Blowing","excellent","1'",439889.6875,6480735.13,"moderate",35.46938333,-0.723643173328362,"1"
"203","2008-07-07-N-011","2008-07-07-N-011","Sapphire Princess","Starboard",1,13.76786774,1103.95381,"BL-Blowing","excellent","2'",439480.3246,6488702.041,"moderate",97.73503699,-0.257055117850205,"1"
"204","2008-07-07-N-014","2008-07-07-N-014","Sapphire Princess","Starboard",1,19.06216067,3626.398919,"BL-Blowing","excellent","2'",429331.8191,6508590.598,"moderate",9.665555066,1.33325627621826,"1"
"205","2008-07-07-N-040","2008-07-07-N-040","Sapphire Princess","Starboard",2,14.74829004,2261.834605,"DF-Dive-fluke-up","poor","1'",437009.7919,6488848.731,"light",36.5983871,0.0374462962770282,"2-3"
"206","2008-07-07-N-041","2008-07-07-N-041","Sapphire Princess","Starboard",1,13.1733775,1800.675731,"DF-Dive-fluke-up","poor","1'",437639.5785,6487994.112,"light",24.54933497,-0.435629408097212,"1"
"207","2008-07-07-N-043","2008-07-07-N-043","Sapphire Princess","Starboard",1,9.274115698,629.4189294,"DF-Dive-fluke-up","poor","1'",437648.1645,6487362.19,"light",67.28175304,-1.60689827330081,"1"
"208","2008-07-09-N-055","2008-07-09-N-055","Island Princess","Port",1,19.17291344,1813.948352,"BL-Blowing","excellent","calm",428907.0554,6506762.52,"light",20.0904204,1.36652443768655,"1"
"209","2008-07-09-N-061","2008-07-09-N-061","Island Princess","Port",1,14.43898658,4100.134163,"BL-Blowing","excellent","calm",439202.9962,6493181.3,"light",-7.201686246,-0.0554629596267251,"1"
"210","2008-07-09-N-062","2008-07-09-N-062","Island Princess","Port",1,13.12384215,2271.840051,"BL-Blowing","excellent","calm",438765.829,6488196.145,"light",-13.76039991,-0.450508945847718,"1"
"211","2008-07-09-N-063","2008-07-09-N-063","Island Princess","Port",1,12.03035011,3186.488107,"BL-Blowing","excellent","calm",439259.0835,6485772.53,"light",-16.03819812,-0.778974498005062,"1"
"212","2008-07-11-N-004","2008-07-11-N-004","Zaandam","Starboard",1,16.93699206,1814.834544,"BL-Blowing","excellent","calm",437926.9138,6483028.28,"moderate",-32.51506556,0.694893439200167,"1"
"213","2008-07-12-N-002","2008-07-12-N-002","Coral Princess","Starboard",1,14.60652895,624.7392283,"BL-Blowing","good","1'",438893.9101,6481732.488,"strong",-19.93773157,-0.00513621278383089,"1"
"214","2008-07-12-N-023","2008-07-12-N-023","Coral Princess","Starboard",1,19.52347764,4558.675712,"BL-Blowing","good","calm",431489.3926,6509982.654,"moderate",-41.00443202,1.47182768572811,"1"
"215","2008-07-13-K-005","2008-07-13-K-005","Ryndam","Starboard",2,13.34420863,6009.118056,"BL-Blowing","excellent","calm",462406.5683,6455973.845,"light",-140.4977201,-0.38431477626769,"2-3"
"216","2008-07-13-K-009","2008-07-13-K-009","Ryndam","Starboard",1,13.0888304,6010.931676,"DF-Dive-fluke-up","excellent","calm",461489.8059,6457379.502,"light",-151.8173436,-0.461025852578694,"1"
"217","2008-07-13-K-010","2008-07-13-K-010","Ryndam","Starboard",1,13.25663994,2208.802829,"DF-Dive-fluke-up","excellent","calm",457629.0464,6460165.318,"light",-138.9957959,-0.410618852621594,"1"
"218","2008-07-13-K-011","2008-07-13-K-011","Ryndam","Starboard",1,13.33375268,719.0130931,"DF-Dive-fluke-up","excellent","calm",456844.7235,6462267.457,"light",156.4238848,-0.387455557603492,"1"
"219","2008-07-13-K-012","2008-07-13-K-012","Ryndam","Starboard",1,13.18272143,1507.727831,"BL-Blowing","excellent","calm",456698.7201,6463438.697,"light",116.6380749,-0.432822657783082,"1"
"220","2008-07-13-K-015","2008-07-13-K-015","Ryndam","Starboard",3,12.95940232,3013.027029,"BL-Blowing","excellent","calm",456135.4373,6463833.523,"light",154.777096,-0.499903744878546,"2-3"
"221","2008-07-13-K-020","2008-07-13-K-020","Ryndam","Starboard",1,12.01671123,1992.711909,"BL-Blowing","excellent","calm",445374.6917,6462562.773,"light",-66.57926618,-0.78307137487854,"1"
"222","2008-07-13-K-021","2008-07-13-K-021","Ryndam","Starboard",1,11.58334462,711.8196202,"BL-Blowing","excellent","calm",445957.5403,6464033.136,"light",-160.0020683,-0.913246993569103,"1"
"223","2008-07-13-K-024","2008-07-13-K-024","Ryndam","Starboard",1,11.23186305,4010.951958,"BL-Blowing","excellent","calm",448608.9132,6464457.101,"light",135.1881273,-1.01882580323577,"1"
"224","2008-07-13-K-029","2008-07-13-K-029","Ryndam","Starboard",1,12.39356329,1502.29643,"BL-Blowing","excellent","calm",445775.096,6469041.183,"light",91.81941022,-0.669871721436589,"1"
"225","2008-07-13-K-038","2008-07-13-K-038","Ryndam","Starboard",1,12.3069884,1005.96854,"BL-Blowing","good","calm",439828.8973,6483341.473,"light",108.3545616,-0.695877277953316,"1"
"226","2008-07-13-K-072","2008-07-13-K-072","Ryndam","Starboard",1,12.90693544,1992.381679,"DF-Dive-fluke-up","excellent","2'",439970.5355,6490607.322,"moderate",-64.92607095,-0.515663862079923,"1"
"227","2008-07-13-K-074","2008-07-13-K-074","Ryndam","Starboard",1,12.80310263,989.3956405,"RE-Resting","excellent","2'",437585.2339,6486340.39,"moderate",31.54120733,-0.546853390692037,"1"
"228","2008-07-13-K-075","2008-07-13-K-075","Ryndam","Starboard",1,13.14534815,986.4545219,"BL-Blowing","excellent","2'",438798.8313,6483400.295,"moderate",1.668794546,-0.44404892610702,"1"
"229","2008-07-13-K-079","2008-07-13-K-079","Ryndam","Starboard",1,13.54312571,5986.604887,"SA-Surface-active","excellent","2'",444111.5081,6476169.694,"moderate",-19.85576996,-0.324563624795453,"1"
"230","2008-07-13-K-080","2008-07-13-K-080","Ryndam","Starboard",4,13.43032364,2989.286954,"BL-Blowing","excellent","2'",440028.1515,6477016.692,"moderate",30.17466406,-0.358447359520254,"4+"
"231","2008-07-13-K-082","2008-07-13-K-082","Ryndam","Starboard",5,11.56896538,4986.52775,"BL-Blowing","excellent","2'",444475.3224,6469516.907,"moderate",1.318614591,-0.917566261413251,"4+"
"232","2008-07-13-K-083","2008-07-13-K-083","Ryndam","Starboard",1,12.12250837,186.9611437,"BL-Blowing","excellent","2'",443982.3214,6472835.01,"moderate",16.00399609,-0.751291796486028,"1"
"233","2008-07-13-K-088","2008-07-13-K-088","Ryndam","Starboard",1,16.85286185,5987.831803,"BL-Blowing","excellent","2'",456312.3312,6460229.236,"light",18.68990442,0.669622221056902,"1"
