unique_event_ID,same_whale_ID,new_dist_shore_whale_m,nearest_X_land_UTM,nearest_Y_land_UTM
2009-08-23-N-005,2009-08-23-N-005,1747.617912,441809.231,6481316.375
2011-07-10-N-003,2011-07-10-N-003,2065.986867,437302.6791,6481424.272
2010-09-01-N-002,2010-09-01-N-002,1443.567517,441809.231,6481316.375
2010-06-09-N-002,2010-06-09-N-002,1599.849675,436060.3127,6485381.218
2011-09-02-N-002,2011-09-02-N-002,1731.93184,441630.0644,6482681.707
2008-07-16-N-002,2008-07-16-N-002,699.722383,441826.5775,6481576.59
2010-06-07-N-002,2010-06-07-N-002,2109.086974,441809.231,6481316.375
2007-08-20-K-005,2007-08-20-K-005,320.495063,441367.1029,6485552.821
2010-07-19-K-054,2010-07-19-K-054,1524.389666,437354.1,6481355.062
2012-08-29-N-004,2012-08-29-N-004,1467.597142,441809.4718,6481453.148
2010-07-09-N-005,2010-07-09-N-005,1615.213274,437379.8074,6480677.969
2006-09-04-K-168,2006-09-04-K-168,770.960933,437356.7832,6480539.412
2008-06-25-N-007,2008-06-25-N-007,810.08266,437302.6791,6481424.272
2010-05-21-N-002,2010-05-21-N-002,1472.112127,437446.2059,6481212.992
2008-08-11-K-029,2008-08-11-K-029,1210.26749,437447.4923,6481181.962
2007-09-14-N-005,2007-09-14-N-005,1614.002677,437447.4923,6481181.962
2009-09-21-N-003,2009-09-21-N-003,2022.202609,437446.2059,6481212.992
2008-07-14-N-004,2008-07-14-N-004,1225.513256,436358.9688,6482684.666
2011-08-08-N-002,2011-08-08-N-002,1923.365772,441650.0306,6482467.749
2009-07-17-N-002,2009-07-17-N-002,1797.069437,437302.6791,6481424.272
2011-07-08-N-005,2011-07-08-N-005,2063.73602,440104.1335,6485561.283
2011-06-30-N-003,2011-06-30-N-003,2145.018647,440168.0387,6485494.895
2009-09-20-K-007,2009-09-20-K-007,2246.899917,436394.1422,6482603.206
2009-09-28-K-007,2009-09-28-K-007,970.45033,437424.3529,6481262.555
2007-06-25-N-004,2007-06-25-N-004,1830.154603,441650.0306,6482467.749
2007-06-10-N-003,2007-06-10-N-003,888.841672,437447.4923,6481181.962
2010-07-02-N-006,2010-07-02-N-006,1836.477768,437374.7998,6481327.805
2009-09-07-K-024,2009-09-07-K-024,1136.06248,437443.2575,6481170.063
2006-08-09-K-256,2006-08-09-K-256,475.819136,437348.517,6480502.605
2009-07-26-K-024,2009-07-26-K-024,2047.808595,437302.6791,6481424.272
2009-09-28-K-090,2009-09-28-K-090,1503.231442,437447.4923,6481181.962
2011-07-20-N-002,2011-07-20-N-002,2350.106223,437302.6791,6481424.272
2009-08-17-N-002,2009-08-17-N-002,1172.046827,437446.2059,6481212.992
2008-07-12-N-002,2008-07-12-N-002,1537.85992,437437.6379,6481238.237
2009-08-31-K-050,2009-08-31-K-050,79.241153,437877.6322,6477434.739
2008-07-19-N-002,2008-07-19-N-002,2005.923659,441650.0306,6482467.749
2009-08-24-N-039,2009-08-24-N-039,1824.770875,437447.4923,6481181.962
2007-09-08-K-004,2007-09-08-K-004,1250.003593,437302.6791,6481424.272
2011-07-10-N-006,2011-07-10-N-006,1888.386439,435966.4839,6486225.935
2009-08-31-K-049,2009-08-31-K-049,1079.895022,437348.517,6480502.605
2011-08-03-N-003,2011-08-03-N-003,1487.257089,435966.4839,6486225.935
2009-08-14-N-004,2009-08-14-N-004,2443.238587,441633.9743,6482765.33
2009-07-19-N-002,2009-07-19-N-002,911.57095,441651.2863,6482852.577
2011-07-22-N-003,2011-07-22-N-003,1892.040831,435966.4839,6486225.935
2009-05-27-K-034,2009-05-27-K-034,1872.777302,436260.7302,6482937.128
2009-07-12-K-094,2009-07-12-K-094,1033.186915,437446.2059,6481212.992
2006-09-06-K-237,2006-09-06-K-237,1664.783761,437302.6791,6481424.272
2008-07-07-K-080,2008-07-07-K-080,1191.647133,436394.1422,6482603.206
2009-09-28-K-086,2009-09-28-K-086,2069.460091,441809.231,6481316.375
2009-09-23-N-003,2009-09-23-N-003,1943.933813,436253.1613,6482955.615
2011-08-08-N-003,2011-08-08-N-003,1418.20773,436260.7302,6482937.128
2009-06-29-N-054,2009-06-29-N-054,1559.258638,436260.7302,6482937.128
2011-07-10-N-008,2011-07-10-N-008,1533.124522,435899.7996,6486334.917
2010-08-15-K-062,2010-08-15-K-062,1701.744443,437302.6791,6481424.272
2009-09-09-N-003,2009-09-09-N-003,666.014378,434589.569,6487315.266
2009-08-23-N-006,2009-08-23-N-006,1652.15998,440168.0387,6485494.895
2007-08-13-K-003,2007-08-13-K-003,1020.655762,440117.7117,6486163.635
2008-06-11-K-022,2008-06-11-K-022,1885.716486,440104.1335,6485561.283
2010-05-28-N-064,2010-05-28-N-064,2128.38964,436260.7302,6482937.128
2011-08-19-N-006,2011-08-19-N-006,2180.711676,436135.1857,6483315.53
2008-06-06-N-046,2008-06-06-N-046,1917.618719,437302.6791,6481424.272
2012-07-18-N-002,2012-07-18-N-002,3133.978099,435899.7996,6486334.917
2010-06-18-N-003,2010-06-18-N-003,1441.552956,437446.2059,6481212.992
2009-08-26-K-063,2009-08-26-K-063,2124.496732,437360.0192,6480553.821
2011-07-24-N-005,2011-07-24-N-005,2039.991669,437302.6791,6481424.272
2007-05-23-N-122,2007-05-23-N-122,1813.804682,441650.0306,6482467.749
2009-09-28-K-014,2009-09-28-K-014,806.764715,436027.4369,6486092.41
2010-07-04-N-004,2010-07-04-N-004,50.121401,442224.424,6486748.913
2010-09-27-N-002,2010-09-27-N-002,2202.002295,436394.1422,6482603.206
2010-07-19-N-010,2010-07-19-N-010,1859.187489,436394.1422,6482603.206
2007-08-11-K-004,2007-08-11-K-004,2334.417807,440104.1335,6485561.283
2012-08-29-N-030,2012-08-29-N-030,2114.298067,441809.231,6481316.375
2012-06-21-N-006,2012-06-21-N-006,2287.502734,440168.0387,6485494.895
2007-08-08-N-005,2007-08-08-N-005,2119.237021,437446.2059,6481212.992
2008-07-02-K-082,2008-07-02-K-082,847.096068,437433.4501,6481250.576
2009-08-26-N-003,2009-08-26-N-003,2189.474297,437446.2059,6481212.992
2009-09-13-K-003,2009-09-13-K-003,1733.285101,437302.6791,6481424.272
2007-08-13-K-002,2007-08-13-K-002,2099.921178,440104.1335,6485561.283
2008-05-28-N-005,2008-05-28-N-005,2094.715003,437433.4501,6481250.576
2007-08-22-N-003,2007-08-22-N-003,1615.243407,441631.7429,6482717.607
2010-07-02-N-007,2010-07-02-N-007,1750.836066,437433.4501,6481250.576
2009-09-07-K-027,2009-09-07-K-027,669.298008,437438.1721,6481155.773
2008-07-11-N-004,2008-07-11-N-004,1590.621563,436394.1422,6482603.206
2012-08-29-N-005,2012-08-29-N-005,1434.430041,441651.2863,6482852.577
2008-07-06-N-003,2008-07-06-N-003,41.105735,441689.9526,6482901.72
2008-09-15-N-003,2008-09-15-N-003,1468.301643,435966.4839,6486225.935
2010-06-21-N-076,2010-06-21-N-076,1930.989577,437447.4923,6481181.962
2011-07-10-N-007,2011-07-10-N-007,2294.465574,440168.0387,6485494.895
2012-06-17-N-002,2012-06-17-N-002,2226.26351,441633.9743,6482765.33
2007-08-19-N-002,2007-08-19-N-002,764.525923,436135.1857,6483315.53
2010-07-30-N-006,2010-07-30-N-006,1729.407155,440168.0387,6485494.895
2008-08-23-N-005,2008-08-23-N-005,2228.505013,436369.3037,6482663.078
2007-09-17-N-003,2007-09-17-N-003,2362.806821,437302.6791,6481424.272
2007-07-30-K-006,2007-07-30-K-006,2154.392501,440168.0387,6485494.895
2007-08-15-K-006,2007-08-15-K-006,1144.656054,436151.1577,6485717.44
2008-06-11-N-006,2008-06-11-N-006,757.460655,440137.328,6486338.956
2011-08-24-N-009,2011-08-24-N-009,1784.438379,437302.6791,6481424.272
2009-09-11-N-005,2009-09-11-N-005,1512.141648,436135.1857,6483315.53
2012-06-22-N-002,2012-06-22-N-002,2110.197834,440168.0387,6485494.895
2008-09-15-K-008,2008-09-15-K-008,2388.722527,436260.7302,6482937.128
2007-08-10-N-003,2007-08-10-N-003,2241.504107,436394.1422,6482603.206
2012-07-15-N-004,2012-07-15-N-004,953.235142,436394.1422,6482603.206
2010-08-12-N-003,2010-08-12-N-003,2268.251112,440168.0387,6485494.895
2009-09-20-K-013,2009-09-20-K-013,1528.64988,440073.5675,6485831.054
2007-08-08-N-006,2007-08-08-N-006,1737.433843,436027.4369,6486092.41
2009-08-31-K-048,2009-08-31-K-048,882.347557,437433.4501,6481250.576
2009-06-15-K-078,2009-06-15-K-078,2060.944724,437446.2059,6481212.992
2010-08-18-N-002,2010-08-18-N-002,2094.82613,440168.0387,6485494.895
2010-08-07-N-004,2010-08-07-N-004,2185.225154,440168.0387,6485494.895
2011-08-07-N-002,2011-08-07-N-002,1953.978064,436260.7302,6482937.128
2010-06-06-N-053,2010-06-06-N-053,1189.423276,437433.4501,6481250.576
2012-06-08-N-002,2012-06-08-N-002,1785.355588,440168.0387,6485494.895
2009-06-24-K-073,2009-06-24-K-073,1938.827776,437302.6791,6481424.272
2010-07-28-N-006,2010-07-28-N-006,2164.026816,440168.0387,6485494.895
2010-06-20-N-003,2010-06-20-N-003,2030.270318,441651.2863,6482852.577
2009-09-11-N-006,2009-09-11-N-006,779.232048,440104.1335,6485561.283
2007-06-22-K-007,2007-06-22-K-007,371.167106,435616.1216,6484245.122
2010-06-11-N-003,2010-06-11-N-003,2454.519009,440361.2681,6486741.629
2008-06-15-K-059,2008-06-15-K-059,1525.277961,437302.6791,6481424.272
2012-06-17-N-003,2012-06-17-N-003,2279.141137,436135.1857,6483315.53
2007-08-31-N-006,2007-08-31-N-006,2272.442595,440168.0387,6485494.895
2006-08-12-K-379,2006-08-12-K-379,1759.49057,436151.1577,6485717.44
2008-07-13-K-038,2008-07-13-K-038,1886.82836,441651.2863,6482852.577
2009-09-28-K-015,2009-09-28-K-015,2176.582601,436260.7302,6482937.128
2008-09-15-K-055,2008-09-15-K-055,2181.810736,437446.2059,6481212.992
2008-09-15-K-009,2008-09-15-K-009,2419.016254,440168.0387,6485494.895
2008-06-15-N-005,2008-06-15-N-005,2237.835,440168.0387,6485494.895
2009-07-19-N-057,2009-07-19-N-057,2196.443249,440168.0387,6485494.895
2008-08-25-K-053,2008-08-25-K-053,1121.065021,437433.4501,6481250.576
2011-07-16-N-040,2011-07-16-N-040,2033.770643,437302.6791,6481424.272
2007-08-13-K-004,2007-08-13-K-004,1170.341335,436151.1577,6485717.44
2011-08-17-N-025,2011-08-17-N-025,2165.40523,440104.1335,6485561.283
2011-07-18-N-003,2011-07-18-N-003,480.761124,440080.0544,6485673.365
2009-08-24-N-036,2009-08-24-N-036,1693.424013,437433.4501,6481250.576
2008-06-06-N-045,2008-06-06-N-045,1217.022902,436135.1857,6483315.53
2007-08-22-N-032,2007-08-22-N-032,951.831434,440104.1335,6485561.283
2009-09-28-K-019,2009-09-28-K-019,2079.492728,436060.3127,6485381.218
2011-07-20-N-008,2011-07-20-N-008,1593.859199,436060.3127,6485381.218
2007-08-10-N-004,2007-08-10-N-004,2045.111198,436145.4208,6485638.099
2006-08-18-K-597,2006-08-18-K-597,276.596635,440122.6511,6486213.489
2010-06-12-N-052,2010-06-12-N-052,2343.373133,440168.0387,6485494.895
2012-08-16-N-027,2012-08-16-N-027,869.685011,437446.9922,6481194.025
2008-06-27-N-004,2008-06-27-N-004,508.330176,436151.1577,6485717.44
2012-07-22-N-003,2012-07-22-N-003,1927.54696,440104.1335,6485561.283
2010-06-21-N-075,2010-06-21-N-075,2155.245659,441650.0306,6482467.749
2007-09-02-N-041,2007-09-02-N-041,2494.820945,437302.6791,6481424.272
2006-08-11-K-314,2006-08-11-K-314,2090.391662,440104.1335,6485561.283
2009-09-13-K-009,2009-09-13-K-009,1845.617643,440073.5675,6485831.054
2012-08-05-N-031,2012-08-05-N-031,2358.58378,437302.6791,6481424.272
2010-05-31-N-013,2010-05-31-N-013,1101.529097,436135.1857,6483315.53
2011-07-27-N-032,2011-07-27-N-032,1559.097795,436027.4369,6486092.41
2006-08-09-K-312,2006-08-09-K-312,173.197259,435642.0965,6483827.751
2008-06-07-N-009,2008-06-07-N-009,2056.663868,435899.7996,6486334.917
2011-07-08-N-012,2011-07-08-N-012,2139.717788,440285.3617,6486602.184
2009-08-21-N-039,2009-08-21-N-039,1667.596837,436027.4369,6486092.41
2010-06-28-N-054,2010-06-28-N-054,845.129909,440168.0387,6485494.895
2006-08-25-K-815,2006-08-25-K-815,1990.39795,440104.1335,6485561.283
2010-05-31-N-069,2010-05-31-N-069,1877.581294,436060.3127,6485381.218
2012-06-08-N-042,2012-06-08-N-042,1898.932456,440104.1335,6485561.283
2012-08-17-N-030,2012-08-17-N-030,1112.332766,437446.2059,6481212.992
2012-06-28-N-003,2012-06-28-N-003,2010.791294,435949.2432,6486254.111
2010-05-14-N-058,2010-05-14-N-058,1739.651702,441809.4718,6481453.148
2007-08-22-N-005,2007-08-22-N-005,1024.461539,440129.8306,6486274.864
2010-07-11-N-049,2010-07-11-N-049,2440.47986,436394.1422,6482603.206
2009-09-13-K-013,2009-09-13-K-013,1992.629949,436151.1577,6485717.44
2009-09-21-N-006,2009-09-21-N-006,931.430589,435995.0373,6486163.385
2011-06-02-N-050,2011-06-02-N-050,1126.752092,436135.1857,6483315.53
2010-06-06-N-050,2010-06-06-N-050,1229.698956,437298.0644,6481426.863
2008-07-13-N-048,2008-07-13-N-048,913.488834,436143.0213,6483279.98
2011-07-31-N-002,2011-07-31-N-002,1516.23379,436151.1577,6485717.44
2009-07-20-N-007,2009-07-20-N-007,1731.306934,440073.5675,6485831.054
2009-08-26-K-028,2009-08-26-K-028,2133.789553,435899.7996,6486334.917
2008-09-20-N-003,2008-09-20-N-002,1519.04232,436151.1577,6485717.44
2012-05-10-N-002,2012-05-10-N-002,2209.842621,440137.328,6486338.956
2007-07-01-K-054,2007-07-01-K-054,1583.201695,436145.4208,6485638.099
2008-08-03-K-078,2008-08-03-K-078,1385.268472,436060.3127,6485381.218
2010-06-23-N-004,2010-06-23-N-004,1752.484183,436022.419,6486103.402
2008-07-04-N-034,2008-07-04-N-034,2103.680611,436135.1857,6483315.53
2011-07-16-N-038,2011-07-16-N-038,993.277476,437447.4923,6481181.962
2011-08-05-N-024,2011-08-05-N-024,1715.924208,441630.0644,6482681.707
2011-06-24-N-031,2011-06-24-N-031,2016.581065,441809.4718,6481453.148
2008-06-09-N-033,2008-06-09-N-033,2318.857479,440168.0387,6485494.895
2010-06-27-N-057,2010-06-27-N-057,2126.905526,436260.7302,6482937.128
2010-09-13-N-005,2010-09-13-N-005,1442.578541,440118.9262,6486181.647
2010-06-25-N-057,2010-06-25-N-057,142.513446,440080.0544,6485673.365
2010-05-28-N-060,2010-05-28-N-060,1301.587065,437354.1,6481355.062
2012-07-02-N-027,2012-07-02-N-027,1981.969653,441650.0306,6482467.749
2010-06-11-N-007,2010-06-11-N-007,1031.168221,436151.1577,6485717.44
2009-08-24-N-034,2009-08-24-N-034,1701.89221,436146.4569,6485652.428
2012-06-08-N-005,2012-06-08-N-005,1992.994129,435899.7996,6486334.917
2012-07-31-N-025,2012-07-31-N-025,2165.816018,441650.0306,6482467.749
2009-09-13-K-014,2009-09-13-K-014,2001.739287,436151.1577,6485717.44
2011-08-17-N-021,2011-08-17-N-021,1626.877935,436145.4208,6485638.099
2007-08-24-K-045,2007-08-24-K-045,524.93536,440168.0387,6485494.895
2010-06-18-N-008,2010-06-18-N-008,2198.396699,440361.2681,6486741.629
2010-05-31-N-068,2010-05-31-N-068,1379.885922,436151.1577,6485717.44
2008-06-15-K-053,2008-06-15-K-053,1243.947264,440104.1335,6485561.283
2009-08-17-N-003,2009-08-17-N-003,1815.337402,436027.4369,6486092.41
2011-06-26-N-002,2011-06-26-N-002,2371.160415,435899.7996,6486334.917
2011-07-10-N-014,2011-07-10-N-014,1984.886538,435966.4839,6486225.935
2007-08-08-K-008,2007-08-08-K-008,2195.676332,435899.7996,6486334.917
2008-06-16-N-037,2008-06-16-N-037,1473.854286,440168.0387,6485494.895
2009-08-12-K-009,2009-08-12-K-009,1513.897022,435972.093,6486213.647
2010-06-21-N-070,2010-06-21-N-070,1910.701968,437446.2059,6481212.992
2007-08-08-N-009,2007-08-08-N-008,1916.511929,436027.4369,6486092.41
2012-08-24-N-003,2012-08-24-N-003,361.262375,440278.7069,6486587.931
2008-07-14-N-012,2008-07-14-N-012,1489.469808,440118.9262,6486181.647
2010-07-11-N-048,2010-07-11-N-048,1546.382497,436151.1577,6485717.44
2011-09-19-N-027,2011-09-19-N-027,2288.048136,437433.4501,6481250.576
2010-07-16-N-007,2010-07-16-N-007,2721.118893,441191.0861,6488310.952
2006-08-14-K-523,2006-08-14-K-523,375.702423,436369.3037,6482663.078
2011-08-03-N-006,2011-08-03-N-006,1584.947153,441383.5101,6488521.732
2008-07-13-K-074,2008-07-13-K-074,1563.535037,436151.1577,6485717.44
2008-07-07-K-046,2008-07-07-K-046,1413.328901,435966.4839,6486225.935
2008-09-17-N-032,2008-09-17-N-032,1868.389854,435899.7996,6486334.917
2008-07-07-K-077,2008-07-07-K-077,2043.169663,440350.8557,6486722.501
2012-05-17-N-039,2012-05-17-N-039,1885.317155,440114.764,6486119.92
2007-08-24-K-042,2007-08-24-K-042,1331.130175,440560.7796,6487001.536
2006-07-17-K-307,2006-07-17-K-307,2936.379934,436325.6849,6491696.79
2011-07-17-N-032,2011-07-17-N-032,1930.059778,436151.1577,6485717.44
2010-07-04-N-007,2010-07-04-N-007,2132.576089,440137.328,6486338.956
2009-09-11-N-009,2009-09-11-N-009,320.614405,440395.1097,6486778.028
2010-08-07-N-007,2010-08-07-N-007,1572.081709,440137.328,6486338.956
2012-08-06-N-023,2012-08-06-N-023,1950.388759,440118.9262,6486181.647
2010-05-28-N-059,2010-05-28-N-059,2121.231798,436135.1857,6483315.53
2010-06-18-N-009,2010-06-18-N-009,1273.924575,435899.7996,6486334.917
2010-06-27-N-007,2010-06-27-N-007,2734.864674,436325.6849,6491696.79
2011-08-24-N-039,2011-08-24-N-039,1149.743322,440080.1618,6485672.865
2011-06-04-N-005,2011-06-04-N-005,2606.698043,436325.6849,6491696.79
2007-08-15-K-041,2007-08-15-K-039,1617.607151,440119.0101,6486182.364
2010-06-25-N-056,2010-06-25-N-056,50.658253,436091.4923,6483328.284
2010-06-07-N-076,2010-06-07-N-076,1031.236913,437405.006,6481288.03
2007-06-01-N-276,2007-06-01-N-276,1829.568311,440137.328,6486338.956
2007-08-26-K-051,2007-08-26-K-051,1648.154275,440137.328,6486338.956
2007-06-06-N-005,2007-06-06-N-005,2353.530781,440137.328,6486338.956
2011-07-18-N-039,2011-07-18-N-039,467.646126,440080.0544,6485673.365
2009-06-26-N-061,2009-06-26-N-061,707.236539,435899.7996,6486334.917
2010-07-18-N-006,2010-07-18-N-006,2383.751408,440361.2681,6486741.629
2008-06-16-N-003,2008-06-16-N-003,2396.124261,435899.7996,6486334.917
2009-09-20-K-020,2009-09-20-K-020,3037.359256,436325.6849,6491696.79
2007-08-15-K-038,2007-08-15-K-038,1553.825809,440137.328,6486338.956
2008-06-07-N-010,2008-06-07-N-010,1802.339006,441383.5101,6488521.732
2009-08-10-N-054,2009-08-10-N-054,1206.120331,436145.4208,6485638.099
2011-07-15-N-043,2011-07-15-N-043,1711.230735,440285.3617,6486602.184
2011-08-17-N-019,2011-08-17-N-019,1932.64311,437433.4501,6481250.576
2009-05-18-N-009,2009-05-18-N-009,2146.291932,435899.7996,6486334.917
2008-06-11-N-011,2008-06-11-N-011,2164.905637,435899.7996,6486334.917
2011-07-15-N-047,2011-07-15-N-047,2325.831388,440168.0387,6485494.895
2010-05-26-N-004,2010-05-26-N-004,1786.905432,440104.1335,6485561.283
2007-08-10-K-040,2007-08-10-K-040,1396.309215,440168.0387,6485494.895
2010-05-28-N-062,2010-05-28-N-062,1895.235651,436135.1857,6483315.53
2007-06-17-K-063,2007-06-17-K-063,2051.217677,436135.1857,6483315.53
2010-07-05-N-009,2010-07-05-N-009,291.461061,440080.0544,6485673.365
2010-08-02-K-048,2010-08-02-K-048,969.272776,437433.4501,6481250.576
2010-07-16-N-008,2010-07-16-N-008,1800.666981,440137.328,6486338.956
2007-08-15-K-040,2007-08-15-K-040,1679.119304,440137.328,6486338.956
2009-08-21-N-037,2009-08-21-N-037,1434.824656,434489.5693,6487714.532
2009-08-12-K-052,2009-08-12-K-052,887.978843,436151.1577,6485717.44
2007-08-20-K-049,2007-08-20-K-049,770.674615,443371.3907,6489270.288
2010-07-07-N-011,2010-07-07-N-011,2504.673809,440361.2681,6486741.629
2007-05-28-N-239,2007-05-28-N-239,2047.234851,440168.0387,6485494.895
2008-06-01-N-007,2008-06-01-N-007,3163.83901,435899.7996,6486334.917
2008-09-15-K-013,2008-09-15-K-013,1061.432427,440560.7796,6487001.536
2012-06-15-N-002,2012-06-15-N-002,2604.940134,436325.6849,6491696.79
2007-08-10-N-006,2007-08-10-N-006,1932.259023,435899.7996,6486334.917
2009-07-12-N-003,2009-07-12-N-003,2227.851466,434489.5693,6487714.532
2011-07-15-N-044,2011-07-15-N-044,1867.017464,440137.328,6486338.956
2012-09-08-N-002,2012-09-08-N-002,1528.925973,441173.51,6488205.447
2010-07-12-N-015,2010-07-12-N-015,2364.408363,435899.7996,6486334.917
2008-07-19-N-005,2008-07-19-N-005,2824.011663,441383.5101,6488521.732
2012-06-06-N-055,2012-06-06-N-055,1525.094142,436725.8909,6492616.757
2010-07-07-N-014,2010-07-07-N-014,1034.965103,436716.7064,6492982.218
2007-08-11-K-029,2007-08-11-K-029,2238.783446,436733.5122,6492677.233
2010-09-06-N-043,2010-09-06-N-043,2692.266833,436743.1999,6492754.107
2006-08-14-K-479,2006-08-14-K-479,1126.074587,436724.789,6492943.808
2006-08-14-K-518,2006-08-14-K-518,658.467943,436716.7064,6492982.218
2007-08-15-K-033,2007-08-15-K-033,1436.553349,436734.0168,6492899.955
2012-08-17-N-025,2012-08-17-N-025,2650.946325,441310.1859,6488443.804
2012-07-18-N-027,2012-07-18-N-027,1943.961979,437447.4923,6481181.962
2010-07-07-N-006,2010-07-07-N-006,1403.710301,436145.4208,6485638.099
2010-06-09-N-007,2010-06-09-N-007,1142.122518,440080.0544,6485673.365
2012-07-31-N-026,2012-07-31-N-026,1433.825375,436145.4208,6485638.099
2008-09-06-N-011,2008-09-06-N-011,2609.912492,441191.0861,6488310.952
2010-08-07-N-057,2010-08-07-N-057,1193.667369,437446.2059,6481212.992
2008-09-15-K-011,2008-09-15-K-011,1381.817022,435987.0655,6486180.848
2007-08-11-K-005,2007-08-11-K-005,1510.846086,440168.0387,6485494.895
2012-07-20-N-002,2012-07-20-N-002,2963.673095,435899.7996,6486334.917
2007-08-08-K-003,2007-08-08-K-003,1651.576922,436060.3127,6485381.218
2008-09-14-N-004,2008-09-14-N-004,1944.151644,440104.1335,6485561.283
2010-07-05-N-007,2010-07-05-N-007,648.223338,436106.1269,6483334.268
2011-07-17-N-008,2011-07-17-N-008,1837.868413,440104.1335,6485561.283
2009-06-24-K-039,2009-06-24-K-039,112.637645,435884.0272,6485049.215
2007-08-29-K-035,2007-08-29-K-033,1841.74767,440104.1335,6485561.283
2009-09-13-K-010,2009-09-13-K-010,1988.643549,436151.1577,6485717.44
2009-08-24-N-003,2009-08-24-N-003,1265.767815,440361.2681,6486741.629
2010-07-25-K-071,2010-07-25-K-071,1521.5764,437173.9446,6481501.938
2009-09-07-K-033,2009-09-07-K-033,1701.59828,436151.1577,6485717.44
2008-07-21-K-055,2008-07-21-K-055,2150.65047,436060.3127,6485381.218
