whale_easting,whale_northing,Event_ID,EvB_Wpt_Id,SwB_Wpt_ID,whale_depth_m,whale_dist_to_shore_m,Event_Date,DateTxt,Year,JulianDay,Julian_DateTxt,TimeTxt,CPA,ObType,ObOrder_CPA,ObOrder_Time,Ship,Observer,ObLocation,Approx,Count,IS_WW,WW_Speed,ship_azimuth,GPS_easting,GPS_northing,ship_speed,ship_bb_easting,ship_bb_northing,ship_bb_to_whale_azimuth,ship_bb_to_whale_dist,ship_bb_to_whale_bearing,Subarea1,Subarea2,Subarea3,ship_depth_m,ship_dist_to_shore_m,month,season,whale_direction,whale_orientation,whale_behavior,clouds,rain,wind,waves,visibility,sst_fn,sst,point_ocean_depth,ave_ocean_depth_250m_buff,chlor_fn,chlor_a,chlor_ann_fn,chlor_a_ann
438419.8628,6483466.496,2010-09-27-N,2010-09-27-N-002,2010-09-27-N-002,-84,2202.002295,9/27/2010,20100927,2010,270,2010270,11:27:40,Y,Single,1,1,Zaandam,Nat,Starboard,y,1,y,20,345.1419047,438804.2756,6483006.06,17.68960991,438798.1884,6483021.205,319.6482956,584.3067315,-25.49360903,Lower Bay,Lower Bay,Lower Bay,-86,2181.019326,9,0,T-Toward,90-Perpendicular,DN-Dive-no-fluke,100,moderate,strong,2',good,20100927.nc,284.5710144,-88,-79.28571429,2010_9.img,NA,2010.img,NA
421398.6592,6518227.26,2011-05-10-N,2011-05-10-N-013,2011-05-10-N-013,-96,69.09789636,5/10/2011,20110510,2011,130,2011130,12:35:28,Y,Single,1,1,Oosterdam,Nat,Starboard,n,1,n,0,310.2603922,421652.1571,6515169.789,18.51348798,421639.9878,6515178.784,355.4736943,3058.012835,45.21330214,Middle Bay,West Arm,West Arm,-418,2030.993199,5,0,U-Unsure,U-Unsure,BL-Blowing,100,light,moderate,calm,good,20110510.nc,279.0570068,11,118.5,2011_5.img,NA,2011.img,NA
421032.0754,6516280.402,2011-05-10-N,2011-05-10-N-041,2011-05-10-N-041,-255,1836.826987,5/10/2011,20110510,2011,130,2011130,18:38:27,N,MultiOb,2,1,Oosterdam,Nat,Starboard,y,1,n,0,131.2952811,420340.3037,6516174.487,18.75602357,420352.3085,6516165.274,80.38737543,689.4471917,-50.90790564,Middle Bay,West Arm,West Arm,-376,2365.107006,5,0,T-Toward,90-Perpendicular,RE-Resting,100,none,moderate,1',excellent,20110510.nc,279.0589905,-248,-219.875,2011_5.img,NA,2011.img,NA
420858.7116,6516201.911,2011-05-10-N,2011-05-10-N-042,2011-05-10-N-041,-320,2000.67095,5/10/2011,20110510,2011,130,2011130,18:38:48,Y,MultiOb,1,2,Oosterdam,Nat,Starboard,y,1,n,0,131.2431356,420492.8742,6516040.887,18.76813373,420504.8874,6516031.684,64.30744259,392.6434919,-66.935693,Middle Bay,West Arm,West Arm,-376,2356.025464,5,0,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,none,moderate,1',excellent,20110510.nc,279.0589905,-206,-225.5,2011_5.img,NA,2011.img,NA
420649.824,6515366.197,2011-05-10-N,2011-05-10-N-043,2011-05-10-N-043,-375,2668.195757,5/10/2011,20110510,2011,130,2011130,18:39:39,Y,Single,1,1,Oosterdam,Nat,Starboard,n,2,n,0,131.2392654,420862.3073,6515716.507,18.77847789,420874.3212,6515707.305,213.3505858,408.354363,82.11132032,Middle Bay,West Arm,West Arm,-382,2297.587179,5,0,A-Away,90-Perpendicular,DF-Dive-fluke-up,100,none,moderate,1',excellent,20110510.nc,279.0599976,-193,-191.7142857,2011_5.img,NA,2011.img,NA
439724.9449,6486424.942,2011-05-15-N,2011-05-15-N-002,2011-05-15-N-002,-72,421.2520073,5/15/2011,20110515,2011,135,2011135,6:23:34,Y,Single,1,1,Sea Princess,Nat,Starboard,y,1,y,20,356.3793104,438559.2111,6485649.823,16.63344214,438553.293,6485680.01,57.55194605,1388.413443,61.1726356,Lower Bay,Lower Bay,Lower Bay,-98,1521.025492,5,0,U-Unsure,U-Unsure,BL-Blowing,5,none,moderate,calm,excellent,20110515.nc,279.6789856,-69,-39.85714286,2011_5.img,NA,2011.img,NA
438242.7864,6483554.906,2011-05-17-N,2011-05-17-N-002,2011-05-17-N-002,-87,2074.920148,5/17/2011,20110517,2011,137,2011137,12:17:30,N,MultiOb,2,1,Oosterdam,Nat,Starboard,y,1,y,20,342.7397004,438621.557,6482629.542,20.15111182,438616.1217,6482643.665,337.7210902,984.7533044,-5.018610202,Lower Bay,Lower Bay,Lower Bay,-82,1786.649006,5,0,A-Away,90-Perpendicular,DN-Dive-no-fluke,95,none,moderate,calm,excellent,20110517.nc,280.230011,-92,-88.16666667,2011_5.img,NA,2011.img,NA
438429.8706,6483884.791,2011-05-17-N,2011-05-17-N-003,2011-05-17-N-002,-87,2364.241251,5/17/2011,20110517,2011,137,2011137,12:19:26,Y,MultiOb,1,2,Oosterdam,Nat,Starboard,n,1,y,20,345.8844888,438319.051,6483756.787,19.23017052,438314.3986,6483771.187,45.46733474,161.9861428,59.58284597,Lower Bay,Lower Bay,Lower Bay,-87,2215.519339,5,0,GT-Ag/To,45-45-degrees,DN-Dive-no-fluke,95,none,moderate,calm,excellent,20110517.nc,280.2219849,-88,-88.75,2011_5.img,NA,2011.img,NA
422989.6549,6513436.025,2011-05-17-N,2011-05-17-N-043,2011-05-17-N-043,-330,2834.024712,5/17/2011,20110517,2011,137,2011137,19:12:17,N,MultiOb,3,1,Oosterdam,Nat,Starboard,y,1,n,0,128.6429083,421337.811,6515312.505,18.72968236,421350.2294,6515303.856,138.7260626,2485.25885,10.08315429,Middle Bay,West Arm,West Arm,-418,2148.949935,5,0,T-Toward,90-Perpendicular,DN-Dive-no-fluke,90,none,moderate,1',excellent,20110517.nc,280.1860046,-238,-235.7142857,2011_5.img,NA,2011.img,NA
422965.2919,6513625.23,2011-05-17-N,2011-05-17-N-044,2011-05-17-N-043,-400,2655.978679,5/17/2011,20110517,2011,137,2011137,19:14:56,N,MultiOb,2,2,Oosterdam,Nat,Starboard,n,1,n,0,128.9886132,422524.3439,6514358.76,18.54090552,422536.7099,6514350.037,149.4039718,842.0380417,20.41535864,Middle Bay,West Arm,West Arm,-415,2139.465425,5,0,T-Toward,90-Perpendicular,DN-Dive-no-fluke,90,none,moderate,1',excellent,20110517.nc,280.178009,-238,-276.7142857,2011_5.img,NA,2011.img,NA
422910.6027,6513568.441,2011-05-17-N,2011-05-17-N-045,2011-05-17-N-043,-400,2724.882497,5/17/2011,20110517,2011,137,2011137,19:15:24,Y,MultiOb,1,3,Oosterdam,Nat,Starboard,n,1,n,0,128.7835214,422728.5706,6514194.327,18.4689855,422740.9677,6514185.648,164.6321341,640.095046,35.84861272,Middle Bay,West Arm,West Arm,-367,2195.426375,5,0,WT-With/To,45-45-degrees,DN-Dive-no-fluke,90,none,moderate,1',excellent,20110517.nc,280.178009,-238,-272.1666667,2011_5.img,NA,2011.img,NA
430096.8753,6505196.501,2011-05-20-N,2011-05-20-N-028,2011-05-20-N-028,-332,1244.693331,5/20/2011,20110520,2011,140,2011140,15:13:13,Y,Single,1,1,Zaandam,Nat,Starboard,n,1,n,0,141.9954307,430727.1599,6505784.345,17.3382211,430738.7106,6505772.811,228.079013,862.6042038,86.08358226,Middle Bay,Middle Bay,Middle Bay,-312,2104.583871,5,0,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,60,none,light,3',good,20110520.nc,281.3410034,-330,-294.1428571,2011_5.img,2.334660053,2011.img,2.131429911
438707.3341,6493821.187,2011-05-22-N,2011-05-22-N-009,2011-05-22-N-008,-105,2160.20082,5/22/2011,20110522,2011,142,2011142,7:36:07,Y,MultiOb,1,2,Volendam,Nat,Starboard,n,1,n,0,0.000217325,438067.8806,6492713.631,17.26879612,438065.8806,6492722.441,30.27659315,1272.283781,30.27637582,Lower Bay,Middle Bay,Middle Bay,-119,1325.298905,5,0,G-Against,0-Parallel,DF-Dive-fluke-up,100,none,moderate,calm,poor,20110522.nc,281.1390076,-72,-74,2011_5.img,NA,2011.img,3.623719931
438743.8832,6494202.543,2011-05-22-N,2011-05-22-N-008,2011-05-22-N-008,-113,2212.774036,5/22/2011,20110522,2011,142,2011142,7:35:22,N,MultiOb,2,1,Volendam,Nat,Starboard,y,1,n,0,359.7003229,438069.7039,6492319.666,16.99552693,438067.6578,6492328.466,19.84102363,1992.346552,20.14070073,Lower Bay,Middle Bay,Middle Bay,-112,1376.261622,5,0,G-Against,0-Parallel,BL-Blowing,100,none,moderate,calm,poor,20110522.nc,281.1390076,-36,-64.16666667,2011_5.img,2.186219931,2011.img,4.346260071
436577.4656,6496034.341,2011-05-24-N,2011-05-24-N-011,2011-05-24-N-011,-133,835.2882723,5/24/2011,20110524,2011,144,2011144,10:40:36,Y,Single,1,1,Zaandam,Nat,Starboard,y,1,n,0,348.939571,437558.7806,6496226.164,17.12355387,437553.7099,6496241.679,258.0094961,998.0189828,-90.93007489,Middle Bay,Middle Bay,Middle Bay,-236,1748.528862,5,0,T-Toward,90-Perpendicular,BL-Blowing,100,light,light,calm,excellent,20110524.nc,282.0310059,-221,-110,2011_5.img,2.186219931,2011.img,4.346260071
427282.126,6508428.858,2011-05-30-N,2011-05-30-N-054,2011-05-30-N-052,-230,2611.95992,5/30/2011,20110530,2011,150,2011150,18:10:52,Y,MultiOb,1,2,Coral Princess,Nat,Starboard,y,1,n,0,139.0102359,427734.8508,6508822.264,17.83879649,427746.1993,6508812.253,230.4381143,601.9600006,91.42787836,Middle Bay,Middle Bay,Middle Bay,-314,2853.816751,5,0,G-Against,0-Parallel,DN-Dive-no-fluke,0,none,moderate,calm,excellent,20110530.nc,281.7789917,-258,-230.4285714,2011_5.img,2.647979975,2011.img,2.011850119
427583.5945,6508407.019,2011-05-30-N,2011-05-30-N-052,2011-05-30-N-052,-250,2884.578754,5/30/2011,20110530,2011,150,2011150,18:08:38,N,MultiOb,2,1,Coral Princess,Nat,Starboard,y,1,n,0,138.8172678,426921.7814,6509753.025,18.06309121,426933.1636,6509743.052,154.041452,1485.949373,15.22418421,Middle Bay,Middle Bay,Middle Bay,-336,1860.525834,5,0,GT-Ag/To,45-45-degrees,DF-Dive-fluke-up,0,none,moderate,calm,excellent,20110530.nc,281.7789917,-258,-263.625,2011_5.img,2.647979975,2011.img,2.011850119
428396.4214,6507865.184,2011-05-30-N,2011-05-30-N-053,2011-05-30-N-053,-326,3190.948247,5/30/2011,20110530,2011,150,2011150,18:10:16,Y,Single,1,1,Coral Princess,Nat,Starboard,n,1,n,0,138.9467495,427518.9666,6509070.54,17.91923515,427530.3262,6509060.542,144.0748268,1476.143778,5.128077296,Middle Bay,Middle Bay,Middle Bay,-277,2572.267661,5,0,T-Toward,90-Perpendicular,BL-Blowing,0,none,moderate,calm,excellent,20110530.nc,281.7820129,-332,-289.3333333,2011_5.img,2.43091011,2011.img,1.938949943
431439.201,6503381.209,2011-05-30-N,2011-05-30-N-057,2011-05-30-N-057,-261,1882.603022,5/30/2011,20110530,2011,150,2011150,18:21:38,N,MultiOb,2,1,Coral Princess,Nat,Starboard,n,1,n,0,141.9398757,431668.1974,6504464.139,17.53464353,431679.0194,6504453.561,192.6060693,1098.841578,50.6661936,Middle Bay,Middle Bay,Middle Bay,-322,2270.576559,5,0,WT-With/To,45-45-degrees,DN-Dive-no-fluke,0,none,moderate,calm,excellent,20110530.nc,282.0849915,-222,-222.4285714,2011_5.img,2.065740108,2011.img,2.933609962
431549.2945,6503131.504,2011-05-30-N,2011-05-30-N-058,2011-05-30-N-057,-261,1976.646915,5/30/2011,20110530,2011,150,2011150,18:23:27,Y,MultiOb,1,2,Coral Princess,Nat,Starboard,n,1,n,0,141.8750296,432269.7637,6503696.931,17.37497233,432280.5977,6503686.366,232.8113034,917.9739405,90.93627379,Middle Bay,Middle Bay,Middle Bay,-322,2748.718576,5,0,G-Against,0-Parallel,DF-Dive-fluke-up,0,none,moderate,calm,excellent,20110530.nc,282.0849915,-222,-191,2011_5.img,2.065740108,2011.img,2.933609962
432740.7981,6499038.454,2011-05-30-N,2011-05-30-N-060,2011-05-30-N-060,-133,1169.146561,5/30/2011,20110530,2011,150,2011150,18:30:54,Y,Single,1,1,Coral Princess,Nat,Starboard,y,1,n,0,142.1633062,434715.1609,6500571.953,17.16292678,434725.9416,6500561.334,232.5068094,2501.990514,90.34350324,Middle Bay,Middle Bay,Middle Bay,-303,3080.482212,5,0,W-With,0-Parallel,DF-Dive-fluke-up,0,none,moderate,calm,excellent,20110530.nc,282.0130005,-117,-92.75,2011_5.img,2.065740108,2011.img,2.933609962
420382.593,6518931.196,2011-05-31-N,2011-05-31-N-031,2011-05-31-N-031,-72,356.6720832,5/31/2011,20110531,2011,151,2011151,18:51:51,Y,Single,1,1,Oosterdam,Nat,Starboard,y,1,n,0,131.266009,417911.6293,6518551.585,18.66848104,417925.0501,6518542.47,81.01160132,2488.09674,-50.2544077,Middle Bay,West Arm,West Arm,-429,2119.551364,5,0,W-With,0-Parallel,DF-Dive-fluke-up,0,none,moderate,1',excellent,20110531.nc,282.2160034,3,-32.71428571,2011_5.img,NA,2011.img,NA
433608.6834,6504352.061,2011-05-31-N,2011-05-31-N-033,2011-05-31-N-033,-306,4137.408164,5/31/2011,20110531,2011,151,2011151,19:25:39,Y,Single,1,1,Oosterdam,Nat,Starboard,y,1,n,0,140.7606277,431618.8418,6504552.8,18.82701578,431630.5751,6504541.596,95.47315671,1987.167856,-45.28747098,Middle Bay,Middle Bay,Middle Bay,-322,2250.619328,5,0,W-With,0-Parallel,DF-Dive-fluke-up,0,none,moderate,1',excellent,20110531.nc,282.4330139,-248,-249.7142857,2011_5.img,2.334660053,2011.img,2.131429911
406595.3809,6526232.187,2011-06-02-N,2011-06-02-N-035,2011-06-02-N-035,-389,2137.666579,6/2/2011,20110602,2011,153,2011153,12:23:26,Y,Single,1,1,Norwegian Pearl,Nat,Starboard,y,1,n,0,108.4647519,406178.4766,6526507.762,17.73635702,406191.3781,6526506.616,124.1872987,488.3949243,15.72254679,West Arm,West Arm,West Arm,-395,2412.091395,6,1,WA-With/Aw,45-45-degrees,DN-Dive-no-fluke,100,none,moderate,calm,good,20110602.nc,282.8059998,-218,-236.7142857,2011_6.img,NA,2011.img,NA
437185.2258,6483724.169,2011-06-02-N,2011-06-02-N-050,2011-06-02-N-050,-55,1126.752128,6/2/2011,20110602,2011,153,2011153,14:03:34,Y,Single,1,1,Norwegian Pearl,Nat,Starboard,y,1,y,20,185.3923889,438257.2422,6485982.605,15.44101733,438259.0448,6485969.779,205.5564755,2489.146212,20.16408652,Lower Bay,Lower Bay,Lower Bay,-99,1822.636895,6,1,G-Against,0-Parallel,DF-Dive-fluke-up,100,none,moderate,calm,good,20110602.nc,282.3609924,-35,-65.85714286,2011_6.img,NA,2011.img,NA
438269.8489,6489973.556,2011-06-04-N,2011-06-04-N-006,2011-06-04-N-005,-84,2597.943054,6/4/2011,20110604,2011,155,2011155,6:37:20,Y,MultiOb,1,2,Sea Princess,Nat,Starboard,n,1,n,0,2.619594729,438223.3273,6488956.746,15.69167757,438218.7276,6488987.488,2.967761034,987.3924855,0.348166305,Lower Bay,Middle Bay,Middle Bay,-98,3037.209587,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,100,moderate,moderate,1',good,20110604.nc,281.9660034,-89,-88.28571429,2011_6.img,NA,2011.img,3.623719931
437481.7772,6489360.484,2011-06-04-N,2011-06-04-N-005,2011-06-04-N-005,-94,2606.697774,6/4/2011,20110604,2011,155,2011155,6:33:01,N,MultiOb,2,1,Sea Princess,Nat,Starboard,n,1,n,0,3.355113195,437998.0873,6486855.184,15.64563391,437993.8826,6486885.982,348.3075335,2526.93718,-15.04757972,Lower Bay,Lower Bay,Lower Bay,-96,2113.122515,6,1,T-Toward,90-Perpendicular,BL-Blowing,100,moderate,moderate,1',good,20110604.nc,281.9710083,-96,-92.71428571,2011_6.img,NA,2011.img,NA
417732.9295,6517117.825,2011-06-04-N,2011-06-04-N-012,2011-06-04-N-012,-340,2019.220432,6/4/2011,20110604,2011,155,2011155,7:34:52,N,MultiOb,2,1,Sea Princess,Nat,Starboard,y,1,n,0,311.6134049,422203.1539,6514877.995,18.449404,422176.3662,6514893.764,296.5892085,4968.961191,-15.0241964,Middle Bay,West Arm,West Arm,-416,1893.187022,6,1,A-Away,90-Perpendicular,BL-Blowing,100,moderate,moderate,1',good,20110604.nc,282.1619873,-280,-274,2011_6.img,NA,2011.img,NA
419155.2052,6516526.912,2011-06-04-N,2011-06-04-N-013,2011-06-04-N-012,-429,2844.383221,6/4/2011,20110604,2011,155,2011155,7:40:51,Y,MultiOb,1,2,Sea Princess,Nat,Starboard,y,1,n,0,311.4180619,419684.338,6517126.714,18.01283093,419657.4967,6517142.391,219.2177921,794.4256858,-92.20026982,Middle Bay,West Arm,West Arm,-429,2046.756018,6,1,W-With,0-Parallel,DF-Dive-fluke-up,100,heavy,moderate,1',poor,20110604.nc,282.1520081,-225,-238.5714286,2011_6.img,NA,2011.img,NA
438307.9127,6497938.168,2011-06-04-N,2011-06-04-N-040,2011-06-04-N-040,-225,2708.217177,6/4/2011,20110604,2011,155,2011155,14:29:26,Y,Single,1,1,Sea Princess,Nat,Starboard,y,1,n,0,144.1623909,436308.1904,6497908.932,18.196787,436330.9119,6497887.719,88.5382499,1977.644342,-55.62414103,Middle Bay,Middle Bay,Middle Bay,-253,1302.685371,6,1,W-With,0-Parallel,BL-Blowing,100,light,strong,1',excellent,20110604.nc,281.9830017,-214,-213.3333333,2011_6.img,2.470089912,2011.img,4.346260071
438665.0717,6485582.739,2011-06-05-N,2011-06-05-N-042,2011-06-05-N-042,-98,1417.881904,6/5/2011,20110605,2011,156,2011156,15:12:42,N,MultiOb,3,1,Volendam,Nat,Port,y,2,y,20,189.8441429,438658.2713,6488082.678,16.81089247,438658.7356,6488073.656,179.8542585,2490.924744,-9.989884377,Lower Bay,Middle Bay,Middle Bay,-95,2167.627859,6,1,A-Away,90-Perpendicular,DN-Dive-no-fluke,100,none,moderate,calm,excellent,20110605.nc,284.3429871,-91,-94.42857143,2011_6.img,NA,2011.img,NA
438477.2244,6485773.053,2011-06-05-N,2011-06-05-N-044,2011-06-05-N-042,-98,1597.396437,6/5/2011,20110605,2011,156,2011156,15:17:10,Y,MultiOb,1,3,Volendam,Nat,Port,n,2,y,20,182.6450752,438325.4214,6485870.304,14.94968348,438327.0127,6485861.411,120.4648891,174.2716271,-62.18018612,Lower Bay,Lower Bay,Lower Bay,-98,1748.586667,6,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,100,none,moderate,calm,excellent,20110605.nc,284.3340149,-91,-103.375,2011_6.img,NA,2011.img,NA
438421.5242,6485705.577,2011-06-05-N,2011-06-05-N-043,2011-06-05-N-042,-98,1656.801563,6/5/2011,20110605,2011,156,2011156,15:15:51,N,MultiOb,2,2,Volendam,Nat,Port,n,2,y,20,186.1119456,438367.6285,6486498.585,15.81627051,438368.6791,6486489.612,176.1440108,785.8136285,-9.967934819,Lower Bay,Lower Bay,Lower Bay,-100,1776.260739,6,1,A-Away,90-Perpendicular,DN-Dive-no-fluke,100,none,moderate,calm,excellent,20110605.nc,284.3340149,-91,-103.375,2011_6.img,NA,2011.img,NA
439292.7834,6491561.594,2011-06-06-N,2011-06-06-N-035,2011-06-06-N-034,-95,2775.302752,6/6/2011,20110606,2011,157,2011157,18:24:32,N,MultiOb,3,2,Diamond Princess,Nat,Starboard,y,2,n,0,173.8645563,438108.7372,6492917.198,12.79051005,438115.1508,6492885.602,138.3486684,1771.952844,-35.51588795,Lower Bay,Middle Bay,Middle Bay,-120,1373.087006,6,1,T-Toward,90-Perpendicular,BL-Blowing,0,none,light,calm,excellent,20110606.nc,282.8599854,-79,-78.57142857,2011_6.img,NA,2011.img,3.623719931
438447.6812,6491545.117,2011-06-06-N,2011-06-06-N-037,2011-06-06-N-034,-102,2027.95197,6/6/2011,20110606,2011,157,2011157,18:27:42,Y,MultiOb,1,4,Diamond Princess,Nat,Starboard,y,2,n,0,179.9006323,438166.1802,6491647.023,13.10636955,438169.2359,6491614.928,104.0748476,287.0632597,-75.82578479,Lower Bay,Middle Bay,Middle Bay,-102,1734.525272,6,1,T-Toward,90-Perpendicular,BL-Blowing,0,none,light,calm,excellent,20110606.nc,282.848999,-95,-84.875,2011_6.img,NA,2011.img,3.623719931
438755.025,6491743.435,2011-06-06-N,2011-06-06-N-036,2011-06-06-N-034,-103,2209.08943,6/6/2011,20110606,2011,157,2011157,18:26:19,N,MultiOb,2,3,Diamond Princess,Nat,Starboard,n,2,n,0,177.7178534,438154.0338,6492208.233,12.88053057,438158.3097,6492176.278,125.9562254,737.1716932,-51.76162799,Lower Bay,Middle Bay,Middle Bay,-107,1485.423779,6,1,WT-With/To,45-45-degrees,BL-Blowing,0,none,light,calm,excellent,20110606.nc,282.8540039,-95,-85.16666667,2011_6.img,NA,2011.img,3.623719931
438892.9097,6492313.276,2011-06-06-N,2011-06-06-N-034,2011-06-06-N-034,-110,2188.166188,6/6/2011,20110606,2011,157,2011157,18:20:14,N,MultiOb,4,1,Diamond Princess,Nat,Starboard,y,2,n,0,176.957824,437914.4173,6494613.749,13.0805836,437919.1167,6494581.854,156.7684482,2468.748792,-20.18937575,Lower Bay,Middle Bay,Middle Bay,-139,1504.742749,6,1,U-Unsure,U-Unsure,BL-Blowing,0,none,light,calm,excellent,20110606.nc,282.8540039,-91,-84.75,2011_6.img,NA,2011.img,3.623719931
436092.6524,6499888.098,2011-06-09-N,2011-06-09-N-008,2011-06-09-N-008,-271,2753.257935,6/9/2011,20110609,2011,160,2011160,6:35:09,Y,Single,1,1,Norwegian Pearl,Nat,Starboard,n,1,n,0,329.8670069,436618.5591,6499140.724,18.0244872,436609.6392,6499150.115,324.9872145,901.0518879,-4.879792421,Middle Bay,Middle Bay,Middle Bay,-249,2495.624167,6,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,100,none,light,1',good,20110609.nc,283.4689941,-232,-241.5,2011_6.img,3.921459913,2011.img,2.802959919
398447.5725,6527589.705,2011-06-10-N,2011-06-10-N-032,2011-06-10-N-032,-113,264.0554605,6/10/2011,20110610,2011,161,2011161,16:41:26,Y,Single,1,1,Island Princess,Nat,Starboard,y,1,n,0,105.9271748,398859.1706,6529032.035,18.941305,398874.418,6529030.804,196.4990045,1502.9841,90.57182971,West Arm,West Arm,West Arm,-257,1378.699426,6,1,W-With,0-Parallel,RE-Resting,80,none,moderate,calm,excellent,20110610.nc,284.1390076,-54,-1.571428571,2011_6.img,NA,2011.img,NA
411748.3539,6520339.128,2011-06-10-N,2011-06-10-N-034,2011-06-10-N-033,-68,183.4866434,6/10/2011,20110610,2011,161,2011161,17:05:19,Y,MultiOb,1,2,Island Princess,Nat,Starboard,y,2,n,0,125.7524252,411346.6107,6522806.582,19.05739617,411360.5368,6522800.253,171.0451249,2491.492779,45.29269978,West Arm,West Arm,West Arm,-425,1402.732722,6,1,WT-With/To,45-45-degrees,DF-Dive-fluke-up,80,none,moderate,calm,excellent,20110610.nc,283.9549866,70,-21,2011_6.img,NA,2011.img,NA
411856.5154,6520360.796,2011-06-10-N,2011-06-10-N-033,2011-06-10-N-033,-68,290.1414003,6/10/2011,20110610,2011,161,2011161,17:04:14,N,MultiOb,2,1,Island Princess,Nat,Starboard,y,2,n,0,124.7656059,410818.9466,6523175.61,19.05296322,410832.9796,6523169.522,159.9776064,2989.408537,35.21200045,West Arm,West Arm,West Arm,-423,1214.942005,6,1,W-With,0-Parallel,BL-Blowing,80,none,moderate,calm,excellent,20110610.nc,283.95401,70,-21,2011_6.img,NA,2011.img,NA
425348.9568,6510731.267,2011-06-10-N,2011-06-10-N-038,2011-06-10-N-037,-175,892.5805331,6/10/2011,20110610,2011,161,2011161,17:34:50,N,MultiOb,2,2,Island Princess,Nat,Starboard,n,2,n,0,128.2971746,425033.1595,6512255.816,18.59588365,425046.7908,6512248.874,168.739282,1547.396332,40.44210741,Middle Bay,West Arm,West Arm,-337,2347.438771,6,1,U-Unsure,U-Unsure,SA-Surface-active,80,none,moderate,calm,excellent,20110610.nc,283.6549988,-181,-179.5,2011_6.img,4.888929844,2011.img,2.011850119
425539.725,6510694.417,2011-06-10-N,2011-06-10-N-039,2011-06-10-N-037,-175,951.7975481,6/10/2011,20110610,2011,161,2011161,17:37:12,Y,MultiOb,1,3,Island Princess,Nat,Starboard,n,2,n,0,128.3664669,426106.3215,6511410.144,18.66318274,426119.9444,6511403.186,219.3047854,915.9737198,90.93831853,Middle Bay,West Arm,West Arm,-405,1863.501652,6,1,U-Unsure,U-Unsure,SA-Surface-active,80,none,moderate,calm,excellent,20110610.nc,283.6549988,-181,-211.6666667,2011_6.img,4.888929844,2011.img,2.011850119
425377.2572,6510085.273,2011-06-10-N,2011-06-10-N-037,2011-06-10-N-037,-176,398.7833722,6/10/2011,20110610,2011,161,2011161,17:32:08,N,MultiOb,3,1,Island Princess,Nat,Starboard,y,2,n,0,128.536833,423817.5961,6513218.512,18.66251814,423831.1983,6513211.513,153.6856431,3487.646108,25.14881013,Middle Bay,West Arm,West Arm,-336,2879.259726,6,1,U-Unsure,U-Unsure,SA-Surface-active,80,none,moderate,calm,excellent,20110610.nc,283.6549988,-33,-109.8571429,2011_6.img,4.888929844,2011.img,2.011850119
434738.3085,6501130.445,2011-06-12-N,2011-06-12-N-003,2011-06-12-N-003,-260,3639.262012,6/12/2011,20110612,2011,163,2011163,6:42:24,Y,Single,1,1,Volendam,Nat,Port,n,2,n,0,319.1547581,434825.0396,6501059.823,18.92038564,434820.7907,6501067.795,307.2186008,103.5774456,-11.93615725,Middle Bay,Middle Bay,Middle Bay,-298,3571.238983,6,1,G-Against,0-Parallel,BL-Blowing,20,none,moderate,calm,excellent,20110612.nc,282.3410034,-279,-260.125,2011_6.img,3.921459913,2011.img,2.802959919
436068.2209,6504150.305,2011-06-12-N,2011-06-12-N-027,2011-06-12-N-026,-190,2052.222532,6/12/2011,20110612,2011,163,2011163,14:13:12,N,MultiOb,2,2,Volendam,Nat,Port,n,2,n,0,155.1810667,435728.1888,6504743.58,17.74973389,435730.0715,6504734.744,149.9468446,675.2139708,-5.234222131,Middle Bay,Middle Bay,Middle Bay,-74,2463.210485,6,1,T-Toward,90-Perpendicular,RE-Resting,50,none,moderate,calm,excellent,20110612.nc,282.4060059,-178,-135.2857143,2011_6.img,5.081870079,2011.img,2.800859928
436002.2263,6504146.398,2011-06-12-N,2011-06-12-N-028,2011-06-12-N-026,-190,2118.232007,6/12/2011,20110612,2011,163,2011163,14:14:14,Y,MultiOb,1,3,Volendam,Nat,Port,n,2,n,0,145.7400854,436014.8258,6504271.742,17.09468303,436018.1324,6504263.335,187.7460447,118.0132475,42.00595931,Middle Bay,Middle Bay,Middle Bay,-190,2108.755008,6,1,GA-Ag/Away,45-45-degrees,DN-Dive-no-fluke,50,none,moderate,calm,excellent,20110612.nc,282.4060059,-178,-135.2857143,2011_6.img,5.081870079,2011.img,2.800859928
436486.4023,6503345.713,2011-06-12-N,2011-06-12-N-026,2011-06-12-N-026,-215,1745.064848,6/12/2011,20110612,2011,163,2011163,14:12:27,N,MultiOb,3,1,Volendam,Nat,Port,y,2,n,0,163.2018227,435584.7332,6505130.855,18.05185704,435585.3646,6505121.843,153.1011483,1991.609411,-10.10067444,Middle Bay,Middle Bay,Middle Bay,-63,2716.429939,6,1,T-Toward,90-Perpendicular,BL-Blowing,50,none,moderate,calm,excellent,20110612.nc,282.3680115,-224,-187.1428571,2011_6.img,3.921459913,2011.img,2.802959919
