"","unique_event_ID","same_whale_ID","ship","count","count_factor","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","ship_speed_scaled","grid_ID","ship_whale_dist_round","det_idx","det_prob","adjusted_count","adjusted_count_sum","count_sum"
"1416","2013-07-14-N-013","2013-07-14-N-013","Grand Princess",1,"1",9.22678368,1204.234185,"DF-Dive-fluke-up","excellent","calm",438844.6445,6491938.817,-1.62111596932,9939,1200,"1_excellent_1200",0.40665953775858,2.45905950100614,217.975202094957,27
"1417","2013-07-14-N-015","2013-07-14-N-015","Grand Princess",1,"1",16.54770391,295.2210749,"DF-Dive-fluke-up","excellent","calm",437293.6127,6494737.317,0.577958205599,10026,300,"1_excellent_300",0.999991432945505,1.00000856712789,91.8905124011491,9
"1418","2013-07-14-N-016","2013-07-14-N-016","Grand Princess",1,"1",18.85705378,2482.982324,"BL-Blowing","excellent","calm",426962.3472,6505708.333,1.27164581596,10418,2480,"1_excellent_2480",0.0974985088861362,10.2565671149684,10.2565671149684,1
"1419","2013-07-14-S-003","2013-07-14-S-003","Volendam",1,"1",14.35659582,4392.77582,"BL-Blowing","excellent","calm",448325.9804,6464511.926,-0.0802116779403,8453,4390,"1_excellent_4390",0.0281231471977941,35.5578980178448,63.3786022695424,8
"1420","2013-07-14-S-006","2013-07-14-S-006","Volendam",1,"1",11.57696169,3497.715849,"BL-Blowing","excellent","calm",449290.0898,6468287.142,-0.915164312169,8797,3500,"1_excellent_3500",0.0462930050024027,21.6015356952545,21.6015356952545,1
"1421","2013-07-14-S-007","2013-07-14-S-007","Volendam",1,"1",10.00209406,3498.970606,"BL-Blowing","excellent","calm",448876.8433,6468488.989,-1.38822652638,8858,3500,"1_excellent_3500",0.0462930050024027,21.6015356952545,21.6015356952545,1
"1422","2013-07-14-S-009","2013-07-14-S-009","Volendam",1,"1",10.59358951,2995.441447,"DF-Dive-fluke-up","excellent","calm",445641.0832,6469026.852,-1.21055181776,8919,3000,"1_excellent_3000",0.0647661239761657,15.4401705491594,298.568291181421,4
"1423","2013-07-14-S-010","2013-07-14-S-010","Volendam",1,"1",9.985912016,2200.312515,"BL-Blowing","excellent","calm",443067.9781,6465452.357,-1.39308732447,8521,2200,"1_excellent_2200",0.125567852094803,7.96382181678961,210.047848737696,5
"1424","2013-07-14-S-012","2013-07-14-S-012","Volendam",1,"1",10.61995623,3193.759506,"BL-Blowing","excellent","calm",443000.1271,6472965.674,-1.20263172422,9276,3190,"1_excellent_3190",0.0566796340727843,17.6430214548645,27.8984942391366,5
"1425","2013-07-14-S-020","2013-07-14-S-020","Volendam",1,"1",9.838002171,794.3886215,"DF-Dive-fluke-up","excellent","calm",440438.6831,6481074.566,-1.43751681012,9635,790,"1_excellent_790",0.736091564061879,1.35852664100894,175.299797871624,32
"1426","2013-07-14-S-029","2013-07-14-S-029","Volendam",1,"1",10.04512045,1192.58241,"DF-Dive-fluke-up","excellent","calm",438251.9295,6489663.313,-1.3753021644,9891,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,174.961071992664,18
"1427","2013-07-14-S-031","2013-07-14-S-031","Volendam",1,"1",10.29730215,842.5381033,"DF-Dive-fluke-up","excellent","calm",437738.3676,6493284.705,-1.29955126882,9989,840,"1_excellent_840",0.686818520610562,1.45598869277874,149.9789856879,16
"1428","2013-07-14-S-032","2013-07-14-S-032","Volendam",1,"1",17.37889601,1294.077552,"DF-Dive-fluke-up","excellent","calm",436062.6294,6496569.998,0.827633522921,10100,1290,"1_excellent_1290",0.358459034270932,2.78971905962391,126.211218340171,16
"1429","2013-07-14-S-034","2013-07-14-S-034","Volendam",1,"1",18.28949342,2993.431642,"BL-Blowing","excellent","calm",429443.1592,6504667.996,1.1011607825,10375,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,15.3288731098347,1
"1430","2013-07-14-S-043","2013-07-14-S-043","Volendam",1,"1",9.898901222,5993.417771,"BL-Blowing","excellent","1'",434964.7736,6486731.431,-1.41922381879,9797,5990,"1_excellent_5990",0.0141151751378404,70.8457380255358,99.3304965489482,2
"1431","2013-07-14-S-048","2013-07-14-S-048","Volendam",1,"1",9.363012471,1492.541028,"BL-Blowing","excellent","1'",438355.9989,6487145.64,-1.58019526444,9820,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,107.8395381833,29
"1432","2013-07-14-S-049","2013-07-14-S-049","Volendam",1,"1",9.358961223,795.8664996,"BL-Blowing","excellent","1'",437766.4578,6487833.92,-1.58141218726,9839,800,"1_excellent_800",0.72613566945592,1.37715311623416,387.207454507712,37
"1433","2013-07-14-S-052","2013-07-14-S-052","Volendam",1,"1",9.221150498,1693.365543,"BL-Blowing","excellent","1'",437847.8812,6485736.826,-1.62280807696,9778,1690,"1_excellent_1690",0.215193025031145,4.64699076494357,200.234202003079,38
"1434","2013-07-14-S-053","2013-07-14-S-053","Volendam",1,"1",9.39727011,1195.912428,"BL-Blowing","excellent","1'",437686.0831,6486135.445,-1.56990487924,9778,1200,"1_excellent_1200",0.40665953775858,2.45905950100614,200.234202003079,38
"1435","2013-07-14-S-055","2013-07-14-S-055","Volendam",1,"1",9.971910601,1792.717502,"BL-Blowing","excellent","1'",438622.0033,6482655.856,-1.3972931004,9688,1790,"1_excellent_1790",0.191864179366814,5.2120203119737,308.213804312885,32
"1436","2013-07-14-S-063","2013-07-14-S-063","Volendam",1,"1",10.42050027,2495.960217,"BL-Blowing","excellent","1'",438249.9299,6479483.66,-1.26254474565,9589,2500,"1_excellent_2500",0.0958452741713641,10.4334825962527,34.6222676885809,5
"1437","2013-07-14-S-065","2013-07-14-S-065","Volendam",1,"1",5.813080951,1992.56589,"DF-Dive-fluke-up","excellent","2'",442351.1758,6477185.592,-2.64653152862,9502,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,10.7330224093645,4
"1438","2013-07-14-S-066","2013-07-14-S-066","Volendam",1,"1",6.447294881,1594.049182,"DF-Dive-fluke-up","excellent","2'",441139.5861,6477327.525,-2.4560249487,9523,1590,"1_excellent_1590",0.242561528300256,4.12266531715674,23.5843170917035,9
"1439","2013-07-14-S-067","2013-07-14-S-067","Volendam",1,"1",8.04263135,592.5911761,"BL-Blowing","excellent","2'",441747.359,6477785.679,-1.97681425946,9523,590,"1_excellent_590",0.922895247887736,1.0835465913263,23.5843170917035,9
"1440","2013-07-14-S-070","2013-07-14-S-070","Volendam",1,"1",10.35523035,4492.601874,"DF-Dive-fluke-up","excellent","2'",441077.0082,6471500.73,-1.28215066827,9098,4490,"1_excellent_4490",0.0267574464799403,37.3727739958179,133.174225467981,21
"1441","2013-07-14-S-071","2013-07-14-S-071","Volendam",1,"1",10.12196659,1994.476535,"BL-Blowing","excellent","2'",439994.9334,6474417.073,-1.35221895127,9371,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,49.5447862837087,6
"1442","2013-07-14-S-074","2013-07-14-S-074","Volendam",1,"1",10.45861928,1492.594145,"BL-Blowing","excellent","2'",441286.7215,6471475.742,-1.25109447331,9098,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,133.174225467981,21
"1443","2013-07-14-S-077","2013-07-14-S-077","Volendam",1,"1",10.53888513,244.5289967,"BL-Blowing","excellent","2'",441335.1289,6471614.729,-1.22698404015,9160,240,"1_excellent_240",0.999999995586471,1.00000000441353,27.8863177054805,12
"1444","2013-07-14-S-078","2013-07-14-S-078","Volendam",1,"1",10.14397904,792.6446326,"BL-Blowing","excellent","2'",441350.6484,6470617.314,-1.34560680297,9038,790,"1_excellent_790",0.736091564061879,1.35852664100894,127.257085027255,34
"1445","2013-07-14-S-079","2013-07-14-S-079","Volendam",1,"1",10.09396708,342.611623,"BL-Blowing","excellent","2'",441328.9012,6470817.12,-1.36062950588,9038,340,"1_excellent_340",0.999851311154811,1.00014871095685,127.257085027255,34
"1446","2013-07-14-S-080","2013-07-14-S-080","Volendam",1,"1",10.37242191,550.5387416,"RE-Resting","excellent","2'",440750.4293,6470610.912,-1.27698662953,9038,550,"1_excellent_550",0.950175029751707,1.05243767588937,127.257085027255,34
"1447","2013-07-14-S-085","2013-07-14-S-085","Volendam",1,"1",18.10202304,842.6540653,"DF-Dive-fluke-up","excellent","1'",427974.8557,6462094.9,1.04484801603,8072,840,"1_excellent_840",0.686818520610562,1.45598869277874,3.51830398212265,2
"1448","2013-07-14-S-091","2013-07-14-S-091","Volendam",1,"1",15.72869554,1193.696187,"BL-Blowing","excellent","1'",418111.013,6460515.949,0.331942663983,7770,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,60.8990622204971,15
"1449","2013-07-14-S-092","2013-07-14-S-092","Volendam",1,"1",16.30654386,994.4685916,"DF-Dive-fluke-up","excellent","1'",417956.3882,6460471.522,0.505518017574,7770,990,"1_excellent_990",0.552170524495795,1.81103473589637,60.8990622204971,15
"1450","2013-07-15-N-003","2013-07-15-N-003","Diamond Princess",1,"1",9.085988931,1971.165917,"BL-Blowing","excellent","calm",441436.4626,6479477.384,-1.66340820674,9591,1970,"1_excellent_1970",0.157900817124941,6.33308945582425,22.9371394013288,14
"1451","2013-07-15-N-006","2013-07-15-N-006","Diamond Princess",1,"1",8.553660539,1092.357383,"BL-Blowing","excellent","calm",440209.678,6478486.898,-1.8233101839,9544,1090,"1_excellent_1090",0.476647093862118,2.09798824513399,82.6249409319697,11
"1452","2013-07-15-N-008","2013-07-15-N-008","Diamond Princess",1,"1",8.852746966,1478.046941,"BL-Blowing","excellent","calm",440837.3144,6480800.23,-1.73346994292,9636,1480,"1_excellent_1480",0.278365417581531,3.59240026540692,84.5055190637826,13
"1453","2013-07-15-N-032","2013-07-15-N-032","Diamond Princess",1,"1",17.81225734,4972.590461,"SA-Surface-active","excellent","calm",437275.1101,6491880.037,0.957807555593,9938,4970,"1_excellent_4970",0.0213688164844177,46.7971635550901,197.630189947387,27
"1454","2013-07-15-N-037","2013-07-15-N-037","Diamond Princess",1,"1",10.61142895,1187.632801,"BL-Blowing","excellent","calm",437278.627,6491620.261,-1.2051931674,9938,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,197.630189947387,27
"1455","2013-07-15-N-040","2013-07-15-N-040","Diamond Princess",1,"1",10.527213,3967.627143,"BL-Blowing","excellent","calm",438378.1096,6486165.919,-1.23049014032,9779,3970,"1_excellent_3970",0.0351064938527765,28.4847585234124,305.873688941087,25
"1456","2013-07-15-N-045","2013-07-15-N-045","Diamond Princess",1,"1",8.671671968,1967.600633,"BL-Blowing","excellent","calm",438735.2217,6483443.512,-1.78786165043,9706,1970,"1_excellent_1970",0.157900817124941,6.33308945582425,337.325428583294,61
"1457","2013-07-15-N-052","2013-07-15-N-052","Diamond Princess",1,"1",9.197723862,1004.326854,"SA-Surface-active","excellent","calm",438204.346,6482076.126,-1.62984502158,9672,1000,"1_excellent_1000",0.544085544487811,1.83794627541773,250.634272119375,37
"1458","2013-07-19-N-002","2013-07-19-N-002","Statendam",1,"1",12.31359245,1487.556114,"BL-Blowing","excellent","calm",438747.059,6480898.197,-0.69389353884,9634,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,188.83717955982,19
"1459","2013-07-19-N-004","2013-07-19-N-004","Statendam",1,"1",12.95386942,1989.11845,"BL-Blowing","excellent","calm",437730.544,6481809.761,-0.501565729591,9671,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,619.368799923408,19
"1460","2013-07-22-N-003","2013-07-22-N-003","Coral Princess",1,"1",16.420754,884.8443614,"DF-Dive-fluke-up","excellent","1'",437176.1814,6496595.098,0.539824711473,10101,880,"1_excellent_880",0.648668935902431,1.54161845072602,132.418449655484,24
"1461","2013-07-24-S-014","2013-07-24-S-014","Zuiderdam",1,"1",9.699180767,3986.137238,"SA-Surface-active","excellent","calm",438498.4167,6496157.901,-1.47921628982,10075,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,143.632114422602,7
"1462","2013-07-30-S-005","2013-07-30-S-005","Westerdam",1,"1",11.31434685,3987.133576,"BL-Blowing","excellent","2'",455347.5047,6461457.43,-0.994049137362,7994,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,137.07226146508,5
"1463","2013-07-30-S-009","2013-07-30-S-009","Westerdam",1,"1",9.498303236,1798.986663,"SA-Surface-active","excellent","2'",453201.9972,6461348.996,-1.53955632589,7992,1800,"1_excellent_1800",0.189725265879769,5.27077927846317,329.333088432936,28
"1464","2013-07-30-S-010","2013-07-30-S-010","Westerdam",1,"1",12.38361195,1495.569756,"BL-Blowing","excellent","2'",451358.8555,6461939.109,-0.672860926907,7990,1500,"1_excellent_1500",0.271354730339126,3.68521307423036,50.9009326500243,2
"1465","2013-07-30-S-012","2013-07-30-S-012","Westerdam",1,"1",11.06932979,986.5880005,"BL-Blowing","excellent","2'",449631.8592,6463495.394,-1.06764790256,8293,990,"1_excellent_990",0.552170524495795,1.81103473589637,19.6561875278763,4
"1466","2013-07-30-S-014","2013-07-30-S-014","Westerdam",1,"1",11.9104806,787.3969649,"DF-Dive-fluke-up","excellent","2'",447123.0546,6464328.143,-0.814981165954,8376,790,"1_excellent_790",0.736091564061879,1.35852664100894,21.6265732055754,5
"1467","2013-07-30-S-028","2013-07-30-S-028","Westerdam",1,"1",15.60005211,1992.190162,"BL-Blowing","excellent","calm",421276.2157,6512985.843,0.293300466582,10683,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,23.2768016667503,3
"1468","2013-07-30-S-035","2013-07-30-S-035","Westerdam",1,"1",12.35550547,1999.825243,"BL-Blowing","excellent","2'",438449.9932,6479260.589,-0.681303613396,9589,2000,"1_excellent_2000",0.153067054665019,6.53308448502168,34.6222676885809,5
"1469","2013-07-30-S-036","2013-07-30-S-036","Westerdam",1,"1",4.952917798,3489.656936,"BL-Blowing","excellent","2'",442462.7629,6475839.357,-2.90490923477,9450,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,36.7955783561814,2
"1470","2013-07-30-S-037","2013-07-30-S-037","Westerdam",1,"1",7.715699045,1793.164758,"BL-Blowing","excellent","2'",441468.9975,6476933.239,-2.07501890673,9501,1790,"1_excellent_1790",0.191864179366814,5.2120203119737,27.0068924024978,3
"1471","2013-08-02-N-005","2013-08-02-N-005","Statendam",1,"1",8.94604082,319.9933572,"BL-Blowing","excellent","calm",413114.5616,6524033.086,-1.70544612917,11057,320,"1_excellent_320",0.999958769634337,1.00004123206568,2.51962398617886,2
"1472","2013-08-04-S-016","2013-08-04-S-016","Volendam",1,"1",17.62142112,3694.824375,"BL-Blowing","excellent","1'",450831.8657,6460841.382,0.900483750681,7890,3690,"1_excellent_3690",0.0412290328446278,24.2547528041348,114.468748999123,9
"1473","2013-08-05-N-018","2013-08-05-N-018","Sapphire Princess",1,"1",20.21158409,1769.004372,"BL-Blowing","excellent","calm",413640.0572,6521053.181,1.67852261973,10957,1770,"1_excellent_1770",0.196242484055442,5.09573655680735,23.1631784139907,6
"1474","2013-08-07-S-004","2013-08-07-S-004","Zuiderdam",1,"1",11.58369702,2987.885669,"SA-Surface-active","excellent","calm",445313.9227,6464473.016,-0.913141138879,8374,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,18.967480499891,2
"1475","2013-08-07-S-008","2013-08-07-S-008","Zuiderdam",1,"1",8.459785995,996.1962256,"BL-Blowing","excellent","calm",445719.3759,6465366.731,-1.8515084266,8523,1000,"1_excellent_1000",0.544085544487811,1.83794627541773,77.0570748643586,5
"1476","2013-08-07-S-009","2013-08-07-S-009","Zuiderdam",1,"1",8.081915435,1498.988522,"BL-Blowing","excellent","calm",442279.6406,6470019.921,-1.96501401932,8978,1500,"1_excellent_1500",0.271354730339126,3.68521307423036,164.623270123521,10
"1477","2013-08-07-S-010","2013-08-07-S-010","Zuiderdam",1,"1",8.659091879,3487.521926,"BL-Blowing","excellent","calm",436680.3908,6483638.794,-1.79164048532,9704,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,259.511364124869,12
"1478","2013-08-07-S-011","2013-08-07-S-011","Zuiderdam",1,"1",8.599345601,225.2076306,"BL-Blowing","excellent","calm",439263.94,6482299.774,-1.80958720416,9672,230,"1_excellent_230",0.999999999356438,1.00000000064356,250.634272119375,37
"1479","2013-08-07-S-015","2013-08-07-S-015","Zuiderdam",1,"1",13.29095533,4593.253,"SA-Surface-active","excellent","calm",434219.9157,6491565.024,-0.400311120044,9935,4590,"1_excellent_4590",0.0254851534563809,39.2385316302509,114.352642810871,3
"1480","2013-08-07-S-019","2013-08-07-S-019","Zuiderdam",1,"1",18.73715377,2991.247241,"BL-Blowing","excellent","calm",431110.9351,6501525.915,1.23562998635,10285,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,88.4896496141309,11
"1481","2013-08-07-S-026","2013-08-07-S-026","Zuiderdam",1,"1",19.37898847,4486.906337,"BL-Blowing","excellent","calm",437560.3509,6493669.898,1.42842570998,9989,4490,"1_excellent_4490",0.0267574464799403,37.3727739958179,149.9789856879,16
"1482","2013-08-07-S-027","2013-08-07-S-027","Zuiderdam",1,"1",19.11912153,2293.950903,"BL-Blowing","excellent","calm",436847.5697,6495141.66,1.35036630505,10048,2290,"1_excellent_2290",0.115426036178247,8.66355662127866,47.0092713909224,8
"1483","2013-08-07-S-030","2013-08-07-S-030","Zuiderdam",1,"1",19.06531541,3986.9035,"DF-Dive-fluke-up","excellent","calm",437203.3641,6490014.025,1.33420390398,9890,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,245.635001590646,13
"1484","2013-08-07-S-032","2013-08-07-S-032","Zuiderdam",1,"1",18.61513439,4986.1776,"SA-Surface-active","excellent","calm",438093.6977,6486482.833,1.19897753571,9799,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,208.758072974346,38
"1485","2013-08-07-S-034","2013-08-07-S-034","Zuiderdam",1,"1",17.94978956,2989.244539,"BL-Blowing","excellent","calm",436533.3495,6488349.777,0.999119787351,9855,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,240.802324053705,16
"1486","2013-08-07-S-036","2013-08-07-S-036","Zuiderdam",1,"1",15.92060932,1995.059823,"BL-Blowing","excellent","calm",436439.5226,6489089.239,0.389590148746,9872,2000,"1_excellent_2000",0.153067054665019,6.53308448502168,81.4729473703667,11
"1487","2013-08-07-S-039","2013-08-07-S-039","Zuiderdam",1,"1",13.84650326,3486.899852,"DF-Dive-fluke-up","excellent","calm",436866.5413,6484203.433,-0.233434406815,9721,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,440.876072498356,14
"1488","2013-08-07-S-041","2013-08-07-S-041","Zuiderdam",1,"1",13.82545214,2986.894989,"DF-Dive-fluke-up","excellent","calm",437610.6858,6483020.55,-0.239757788698,9705,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,238.273769528286,26
"1489","2013-08-07-S-042","2013-08-07-S-042","Zuiderdam",1,"1",13.77056201,1740.916201,"BL-Blowing","excellent","calm",437296.9974,6483825.969,-0.256245807082,9722,1740,"1_excellent_1740",0.20307085544214,4.92438955763853,93.3244869638823,29
"1490","2013-08-07-S-044","2013-08-07-S-044","Zuiderdam",1,"1",12.88996896,995.0456773,"DF-Dive-fluke-up","excellent","calm",440315.4563,6478780.788,-0.520760290785,9567,1000,"1_excellent_1000",0.544085544487811,1.83794627541773,14.8447733184325,10
"1491","2013-08-07-S-045","2013-08-07-S-045","Zuiderdam",1,"1",13.86634601,687.2368336,"DF-Dive-fluke-up","excellent","calm",442024.0983,6472353.381,-0.22747399778,9220,690,"1_excellent_690",0.835394731525881,1.197038911382,50.4196976228028,4
"1492","2013-08-07-S-048","2013-08-07-S-048","Zuiderdam",1,"1",14.95440423,1986.180256,"BL-Blowing","excellent","calm",439626.6762,6467309.647,0.0993593315341,8725,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,15.7702725346481,5
"1493","2013-08-07-S-050","2013-08-07-S-050","Zuiderdam",1,"1",17.35436651,3192.890734,"DF-Dive-fluke-up","excellent","calm",436507.9063,6468127.258,0.820265297577,8786,3190,"1_excellent_3190",0.0566796340727843,17.6430214548645,17.6430214548645,1
"1494","2013-08-07-S-052","2013-08-07-S-052","Zuiderdam",1,"1",18.53508692,1092.866069,"BL-Blowing","excellent","calm",437364.8985,6467154.584,1.17493270002,8723,1090,"1_excellent_1090",0.476647093862118,2.09798824513399,4.11898444458099,3
"1495","2013-08-07-S-054","2013-08-07-S-054","Zuiderdam",1,"1",19.95205046,2786.372444,"BL-Blowing","excellent","calm",434927.6143,6464313.052,1.6005633352,8366,2790,"1_excellent_2790",0.0757611060715756,13.1993849067521,16.791785172159,2
"1496","2013-08-07-S-055","2013-08-07-S-055","Zuiderdam",1,"1",19.70805858,89.78275345,"BL-Blowing","excellent","calm",436778.7836,6465854.585,1.52727251583,8585,90,"1_excellent_90",1,1,1,1
"1497","2013-08-07-S-056","2013-08-07-S-056","Zuiderdam",1,"1",21.08470427,1498.988522,"BL-Blowing","excellent","1'",424518.7611,6459866.85,1.94079238625,7679,1500,"1_excellent_1500",0.271354730339126,3.68521307423036,3.68521307423036,1
"1498","2013-08-10-N-015","2013-08-10-N-015","Island Princess",1,"1",17.54772148,2985.969815,"BL-Blowing","excellent","calm",435235.3753,6498306.057,0.878345690173,10146,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,100.907593733015,6
"1499","2013-08-10-N-016","2013-08-10-N-016","Island Princess",1,"1",18.17799602,984.8658965,"BL-Blowing","excellent","calm",428696.9305,6508227.842,1.06766894743,10513,980,"1_excellent_980",0.560374009722289,1.78452244866885,64.3632416097735,12
"1500","2013-08-11-S-013","2013-08-11-S-013","Volendam",1,"1",18.01956333,3993.726962,"SA-Surface-active","excellent","calm",432127.9853,6508305.813,1.02007858636,10516,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,113.493194001715,2
"1501","2013-08-11-S-014","2013-08-11-S-014","Volendam",1,"1",18.17314195,2495.960217,"BL-Blowing","excellent","calm",432215.9901,6507717.154,1.06621087117,10491,2500,"1_excellent_2500",0.0958452741713641,10.4334825962527,12.2445173321491,2
"1502","2013-08-11-S-016","2013-08-11-S-016","Volendam",1,"1",18.09814394,3997.115493,"SA-Surface-active","excellent","calm",433015.7776,6509271.665,1.04368280341,10563,4000,"1_excellent_4000",0.0345294007075977,28.960826991126,44.1788643396125,2
"1503","2013-08-11-S-017","2013-08-11-S-017","Volendam",1,"1",18.4915679,395.197845,"BL-Blowing","excellent","calm",427137.6336,6510966.566,1.16186036075,10609,400,"1_excellent_400",0.997808354449072,1.00219645941142,70.3869748585089,5
"1504","2013-08-11-S-020","2013-08-11-S-020","Volendam",1,"1",18.7258862,2994.496079,"BL-Blowing","excellent","calm",427243.1877,6506316.099,1.23224540881,10441,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,15.3288731098347,1
"1505","2013-08-11-S-021","2013-08-11-S-021","Volendam",1,"1",18.98186961,3996.039742,"BL-Blowing","excellent","calm",434391.2341,6505993.683,1.30913827042,10446,4000,"1_excellent_4000",0.0345294007075977,28.960826991126,122.118097421817,5
"1506","2013-08-11-S-023","2013-08-11-S-023","Volendam",1,"1",18.73757891,1192.572614,"BL-Blowing","excellent","calm",434674.4378,6500461.536,1.23575769084,10242,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,281.999267203435,11
"1507","2013-08-11-S-030","2013-08-11-S-030","Volendam",1,"1",13.62016218,3793.405816,"BL-Blowing","excellent","calm",436086.5348,6486978.879,-0.301423239928,9818,3790,"1_excellent_3790",0.0388780897329701,25.7214283641092,237.413677985813,15
"1508","2013-08-11-S-031","2013-08-11-S-031","Volendam",1,"1",13.0574676,5492.656777,"SA-Surface-active","excellent","calm",436949.584,6483464.006,-0.470446679656,9705,5490,"1_excellent_5490",0.0171340706869816,58.3632470221917,238.273769528286,26
"1509","2013-08-11-S-038","2013-08-11-S-038","Volendam",1,"1",10.83316184,2794.081217,"DF-Dive-fluke-up","excellent","calm",436528.853,6483365.708,-1.13858855257,9704,2790,"1_excellent_2790",0.0757611060715756,13.1993849067521,259.511364124869,12
"1510","2013-08-11-S-047","2013-08-11-S-047","Volendam",1,"1",11.76230968,5494.564296,"BL-Blowing","excellent","1'",448489.8709,6466705.675,-0.859489073896,8663,5490,"1_excellent_5490",0.0171340706869816,58.3632470221917,58.3632470221917,1
"1511","2013-08-11-S-051","2013-08-11-S-051","Volendam",1,"1",18.40556923,742.4579213,"BL-Blowing","excellent","1'",463720.9296,6457564.827,1.13602789047,7420,740,"1_excellent_740",0.786129828097522,1.27205451855205,1.27205451855205,1
"1512","2013-08-11-S-056","2013-08-11-S-056","Volendam",1,"1",18.39507821,4993.172798,"BL-Blowing","excellent","1'",501590.5502,6438093.588,1.13287657473,4775,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,47.215719575794,1
"1513","2013-08-13-N-007","2013-08-13-N-007","Westerdam",1,"1",14.92402953,610.2809178,"DF-Dive-fluke-up","excellent","calm",435905.6196,6500008.593,0.0902353121154,10219,610,"1_excellent_610",0.907274297439991,1.10220250129608,368.210136870036,9
"1514","2013-08-13-N-008","2013-08-13-N-008","Westerdam",1,"1",14.93819643,1086.527068,"RE-Resting","excellent","calm",434494.9955,6500115.132,0.0944907968017,10218,1090,"1_excellent_1090",0.476647093862118,2.09798824513399,74.6571783994652,11
"1515","2013-08-13-N-010","2013-08-13-N-010","Westerdam",1,"1",15.03601472,4985.547479,"BL-Blowing","excellent","calm",429990.0801,6505266.739,0.123873670623,10399,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,90.6877804802419,5
"1516","2013-08-13-N-012","2013-08-13-N-012","Westerdam",1,"1",14.89598939,697.9857684,"DF-Dive-fluke-up","excellent","calm",431948.6142,6503075.083,0.0818125529816,10330,700,"1_excellent_700",0.825695530043859,1.21110017387024,37.2085144440564,6
"1517","2013-08-15-N-003","2013-08-15-N-003","Norwegian Pearl",1,"1",16.62049326,801.7023112,"DF-Dive-fluke-up","excellent","1'",438591.621,6495405.004,0.599822831188,10050,800,"1_excellent_800",0.72613566945592,1.37715311623416,87.0716749222833,8
"1518","2013-08-15-N-004","2013-08-15-N-004","Norwegian Pearl",1,"1",16.51109592,391.759592,"BL-Blowing","excellent","1'",437410.6516,6495575.663,0.566961816774,10049,390,"1_excellent_390",0.99846708406303,1.00153526937586,142.91728712693,12
"1519","2013-08-15-N-005","2013-08-15-N-005","Norwegian Pearl",1,"1",16.52091092,4986.766859,"SA-Surface-active","excellent","1'",434854.8973,6500599.395,0.569910068135,10242,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,281.999267203435,11
"1520","2013-08-15-N-011","2013-08-15-N-011","Norwegian Pearl",1,"1",17.88012787,1193.826252,"DF-Dive-fluke-up","excellent","1'",434025.1418,6499866.87,0.978194655175,10217,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,197.785796743561,11
"1521","2013-08-18-N-002","2013-08-18-N-002","Volendam",1,"1",12.93778168,1997.280891,"BL-Blowing","excellent","calm",440639.8752,6482930.228,-0.506398200435,9690,2000,"1_excellent_2000",0.153067054665019,6.53308448502168,210.755974362097,19
"1522","2013-08-18-N-004","2013-08-18-N-004","Volendam",1,"1",17.50277945,2297.960537,"DF-Dive-fluke-up","excellent","1'",435827.9605,6491009.12,0.864845904021,9921,2300,"1_excellent_2300",0.114371085029932,8.7434686812518,95.7607098058541,12
"1523","2013-08-18-N-025","2013-08-18-N-025","Volendam",1,"1",19.04139941,3491.930986,"SA-Surface-active","excellent","calm",433753.4673,6505782.78,1.32701996312,10424,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,90.5122232526164,5
